DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
5/18/10 22:00	Helena	MT	Disk	two mins.	disk shaped object/ military choppers all around the object	6/3/10	46.5897598267,-112.021202087	
5/10/10 22:55	Havre	MT	Light	5 minutes	Saw Three Bright Lights	5/12/10	48.55286026,-109.670967102	
5/10/10 22:55	Havre	MT	Light	5 minutes	Sonic Boom followed by 3 UFOs	5/12/10	48.55286026,-109.670967102	
3/14/10 21:30	Great Falls	MT	Light	3-4 seconds	2 or 3 orange lights moved from west to east over Great Falls, MT, very fast, silent, March 14/15, 2010	4/13/10	47.5071411133,-111.30606842	
3/14/10 20:30	Bozeman	MT	Light	5 mins	Bright light in sky then fades	4/13/10	45.6793212891,-111.033180237	
3/11/10 19:30	Havre	MT	Other	1 hour	3 Bright yellow lights and 2 small red ones	4/13/10	48.55286026,-109.670967102	
3/11/10 19:30	Havre	MT	Light	30 minutes	Multiple sightings in the Havre area, 3 known witnesses	4/13/10	48.55286026,-109.670967102	
3/10/10 00:23	Huson	MT	Circle	Several Minutes	Three large circular crafts moving towards Missoula.	4/13/10	47.0306816101,-114.324211121	
3/7/10 21:20	Missoula	MT	Triangle	5 minutes	Bright Red Triangle object hovering in sky.	4/13/10	46.8727798462,-113.996231079	
1/18/10 19:15	Whitehall	MT	Sphere	a few seconds	brightly glowing aqua-greenish sphere comes straight down and land 50 yards out in our horse pasture with no noise and disappears.	2/14/10	45.8709411621,-112.10080719	
1/18/10 19:03	Dillon	MT	Oval	5 seconds	I was setting in my livingroom reading a book.  My dog was barking excessivly. I looked out the window and saw a very brilliant pure wh	2/14/10	45.215511322,-112.633598328	
1/16/10 19:20	Great Falls	MT	Triangle	5	Slow, low craft with bright lights in a triangle pattern- heavy wind- Great Falls, MT	1/31/11	47.5071411133,-111.30606842	
11/17/09 22:00	Manhattan	MT	Other	2 minutes	Thin bright line streaking across the sky, then stops.	12/12/09	45.8571395874,-111.330337524	
11/16/09 18:39	Glasgow	MT	Light	10sec	Intense bright light seen for a few seconds.	12/12/09	48.195098877,-106.63684082	
11/12/09 20:44	Big Sandy	MT		12-21 Minutes	Flicker lights seen in the night sky south of Big Sandy.	12/12/09	48.1780815125,-110.112983704	
11/9/09 21:00	Havre	MT	Fireball	10 Min.	Four short flashes of light in random areas of sky above Havre within short amount of time.	12/12/09	48.55286026,-109.670967102	
10/18/09 01:25	Great Falls	MT	Diamond	Different Times	Two unknown lights seen in the sky at separate times during the same night.	12/12/09	47.5071411133,-111.30606842	
9/20/09 03:00	Missoula	MT	Fireball	5-7 seconds	One bright ,dark pink, slow moving, orb went through my yard at 3am lasting 5 or so seconds.	12/12/09	46.8727798462,-113.996231079	
9/9/09 21:00	Wolf Point	MT	Light	5 minutes	Three objects were seen, one blinking and the other two in particular glowing bright and dimming in the same path. ((ISS?))	12/12/09	48.0907592773,-105.640968323	
9/8/09 20:50	Anaconda	MT	Sphere	2.5 min	Two bright lights travelling fast across the sky, then disappear.  ((NUFORC Note:  ISS and Space Shuttle in formation.  PD))	12/12/09	46.1304206848,-112.953346252	
8/31/09 19:45	Missoula	MT	Other	1 minute	Silent, erratic, ultra-fast tour over Missoula area of 3-5 copper-colored craft.	12/12/09	46.8727798462,-113.996231079	
8/22/09 04:30	Warm Springs	MT	Light	1hr+	Bright flickering Light	8/27/09	46.1805801392,-112.788497925	
8/20/09 22:00	Florence	MT	Light	10 mins	Dual lights traveling together in irregular pattern	8/27/09	46.6297492981,-114.080558777	
8/14/09 04:42	Red Lodge	MT	Circle	20 min	Bright white light - went on and off - drew circles	8/27/09	45.1864204407,-109.246986389	
8/12/09 23:30	Missoula	MT	Light	Less than five minutes.	Two blinking objects flying slowly across sky.	8/27/09	46.8727798462,-113.996231079	
8/10/09 23:56	Troy	MT	Unknown	4 -6 minutes	Strange flying craft seen in the night sky over Troy, Montana	8/27/09	48.4626617432,-115.895492554	
7/25/09 01:00	De Borgia	MT	Light	1 hour +	Flashing green and red light in the sky is bouncing around.   ((NUFORC Note:  Probable sighting of "twinkling" star?  PD))	8/5/09	47.3769493103,-115.34903717	
7/20/09 04:00	Bozeman	MT	Light	Less than 1 minute.	Big light seen moving toward me from high up suddenly reverses itself as it notices that I am looking at it.	8/5/09	45.6793212891,-111.033180237	
7/18/09 22:30	Whitefish	MT		10 minutes	bright white light traveling west to east over flathead valley towards glacier without sound.  ((NUFORC Note:  ISS??  PD))	8/5/09	48.410610199,-114.337471008	
7/16/09 23:30	Kalispell	MT	Circle	5 minutes	Large, bright light with no sound moved slowly over the Flathead Valley, MT towards the southeast, dimmed and vanished .	8/5/09	48.2016296387,-114.314903259	
7/1/09 00:01	Whitefish (just outside of)	MT	Unknown	30 seconds	Very Bright Object in the sky near Whitefish, Montana.  ((NUFORC Note:  Possible Iridium flare?  PD))	8/5/09	48.410610199,-114.337471008	
6/30/09 02:30	Missoula	MT	Sphere	hours	Third sighting in 2 weeks, bright glowing solid white/yellow orb over Montana;  definitely not a star or planet; moving slowly	8/5/09	46.8727798462,-113.996231079	
6/25/09 10:00	Missoula	MT	Light	4 hours	Bright white orb hovers for over 4 hours.  ((NUFORC Note:  Probable star.  PD))	8/5/09	46.8727798462,-113.996231079	
6/25/09 02:00	Missoula	MT	Light	4 hours	Bright orbs hover for hours.	8/5/09	46.8727798462,-113.996231079	
6/18/09 21:42	Troy	MT	Diamond	2 minutes	Diamond shaped object with NO sound moving from south to north	8/5/09	48.4626617432,-115.895492554	
6/14/09 22:10	Livingston	MT	Light	1 sec.	pinkish light launches straight up into low hanging clouds	8/5/09	45.662109375,-110.561721802	
5/22/09 04:30	East Helena	MT	Changing	45 min	Extreamly bright circular light floating & changing shape in the early morning sky.	6/9/09	46.5890007019,-111.927978516	
5/5/09 23:30	Butte & Bozeman (between; enroute)	MT	Unknown	30-40 Minutes	rapid lights, very close in good eyesight along I-90E in between butte & bozeman, MT.  ((NUFORC Note:  Possible "twinkling" star?  PD))	5/12/09	
2/26/09 21:15	Santa Rita	MT	Oval	20 minutes	oval shaped object over Rocky Mountains	3/19/09	-7.75258398056,-58.1920890808	
2/5/09 06:55	Imagrant	MT	Unknown	10 seconds	large fast moving neon greenish blue light disapearing over mountain.	3/19/09	45.3682098389,-110.734046936	
1/30/09 19:00	Frenchtown	MT	Disk	20 min	Color and size changing object over the skies of Frenchtown, MT.  ((NUFORC Note:  Possibly Venus.  PD))	3/19/09	47.015171051,-114.230789185	
1/12/09 20:30	Arlee	MT	Flash	20 mins	A flash above mountains and went from bright to dull several times; looked with telescope and definate object-tried to photograph.	3/19/09	47.162651062,-114.085357666	
11/26/08 00:05	Great Falls	MT	Light	45 minutes	Bright light hovering for 45+ minutes on the outskirts of Great Falls, MT; w/ flashing blue and red. ((NUFORC Note:  Star??  PD))	1/10/09	47.5071411133,-111.30606842	
10/13/08 21:30	Butte	MT		1 hour	40-50 lights flying over Butte Montana in a V formation	10/31/08	46.001750946,-112.520889282	
9/15/08 05:30	Eureka	MT	Triangle	1 hour	I am missing one hour of time. 500 Lights On Object0: Yes	10/31/08	48.8803291321,-115.053192139	
8/1/08 23:45	Billings	MT	Cross	15 mins	A cross-shaped craft seen over Billings, MT.	8/12/08	45.7836608887,-108.505523682	
7/28/08 23:00	Busby	MT	Light	maybe 2 minutes if that	bobbing light object unknown	8/12/08	45.5371398926,-106.951278687	
7/11/08 21:00	Livingston	MT	Circle	2-3 minutes	Several black circles, altogether.  It hovered over the mountain peak,,as we all sat on our front porches, and seen clearly.  It  was H	8/12/08	45.662109375,-110.561721802	
6/30/08 20:00	Winnett (south of)	MT	Other	unk	While driving in East central Montana, we stopped to take pictures of a dual full rainbow.  And recently I noticed a spot on the eighth	8/12/08	47.004119873,-108.352630615	
6/30/08 18:00	Wolf Point	MT	Sphere	a few minutes	Multiple witnesses observe small light near ground get large and fly off into the sky.	7/5/08	48.0907592773,-105.640968323	
6/24/08 00:00	Whitefish	MT	Light	15 seconds	A small traveling light in the sky increased in brightness and then faded away.	7/5/08	48.410610199,-114.337471008	
4/19/08 01:20	Kalispell	MT	Triangle	20 minutes	Two objects seen flying, stopping, and then dissipating.	6/12/08	48.2016296387,-114.314903259	
4/10/08 21:48	Butte	MT	Light	2 to 3 minutes	My sighting tonight has me more freaked out than ever. Even though Im a science nut and enjoy reading about the history of UFO's and se	6/12/08	46.001750946,-112.520889282	
3/29/08 20:00	Butte	MT	Teardrop	5 min	A big orb chases a smaller orb across the sky and disappears.	3/31/08	46.001750946,-112.520889282	
3/4/08 22:30	Missoula	MT	Triangle	5 minutes	Reddish-Orange Object Above Blue Mountain - Missoula, Montana	3/31/08	46.8727798462,-113.996231079	
2/21/08 01:38	Butte	MT	Light	10 Mins	Strange Light Over Timber Butte	3/4/08	46.001750946,-112.520889282	
2/19/08 06:50	Stevensville	MT	Unknown	2 seconds	Moving bright object over St. Mary's Peak. ((NUFORC Note:  Dramatic meteor at 05:28 hrs..  PD))	3/4/08	46.5093193054,-114.093650818	
2/8/08 18:00	Havre	MT	Triangle	2.5 hours	Mutiple wtinesses see UFO over Havre Montana	2/14/08	48.55286026,-109.670967102	
2/3/08 19:30	Billings	MT	Light	5 minutes	Very bright light, slow moving object that made no audible noise.	2/14/08	45.7836608887,-108.505523682	
1/3/08	Bozeman (Gallatin Range)	MT	Oval	1 minute	Flash of light stops above the Gallatin Range hovers and then disappears to the south	1/21/08	45.6793212891,-111.033180237	
11/11/07 21:45	Cut Bank	MT	Sphere	15 seconds	Five round red lights perform high-speed maneuvering and 90 degree turns over Cut Bank, Montana	11/28/07	48.6366615295,-112.332626343	
10/23/07 09:30	Bozeman	MT	Sphere	15 minutes	object starlike flew then stopped and stayed there all night.	12/12/09	45.6793212891,-111.033180237	
10/15/07 20:00	Wolf Point	MT	Fireball	30 seconds	Bright large orb with bright light shining to ground, lasted only 30 seconds.	11/28/07	48.0907592773,-105.640968323	
9/29/07 00:35	West Yellowstone	MT	Fireball	2 minutes	Fireball mile off ground under the clouds but above the tree lines.	10/8/07	44.6622390747,-111.101112366	
9/8/07 17:25	Stevensville	MT	Cylinder	aound 5 min.	White noiseless craft going south-east overhead.	10/8/07	46.5093193054,-114.093650818	
8/3/07 16:00	Kalispell	MT	Teardrop	?	Objects seen in Montana's Glacier Nat'l Park	10/8/07	48.2016296387,-114.314903259	
7/22/07 20:00	Great Falls	MT	Teardrop	10 m	black triangular object in southeast sky hovering at a lower altitude and proceeding to hover at much higher altitude for 10 minutes.	8/7/07	47.5071411133,-111.30606842	
7/11/07 23:30	Lincoln	MT	Unknown	25 Minutes	Unknown lights and unexplained observation on Lewis and Clark Pass, MT 11 July 2007	8/7/07	46.9551696777,-112.675132751	
7/4/07 18:30	Kalispell	MT	Unknown	10 seconds	Obviously non-natural object flying in straight track disappears.	8/7/07	48.2016296387,-114.314903259	
6/19/07 20:10	Missoula	MT	Unknown	approximately five second	Object falling from the sky east of Missoula	8/7/07	46.8727798462,-113.996231079	
6/17/07 08:00	Stevensville	MT	Triangle	16 MINETS	6/17/07 WAS OUT SIDE SEING MY GIRL OFF TO WORK AS SHE LEFT  I LOOKET UP IN THE SKY ((NUFORC Note:  Perhaps not a serious report??  PD))	8/7/07	46.5093193054,-114.093650818	
6/16/07 01:00	Missoula	MT	Light	10 sec	Bright white light moving steadily east and up, disappearing into space, over Missoula, MT.	8/7/07	46.8727798462,-113.996231079	
6/11/07 09:45	Stevensville	MT	Circle	0 minutes	Random pictures taken of sky, then uploaded to find round object in one.	10/8/07	46.5093193054,-114.093650818	
5/6/07 09:45	Missoula	MT	Cone	5 minutes	Strange object enters atmosphere above Montana causing earthquake when it struck the earth...	6/12/07	46.8727798462,-113.996231079	
4/15/07 23:30	Park City	MT	Unknown	4-5 minutes	Unknown object over rural country town.	4/27/07	45.632648468,-108.916557312	
3/24/07 21:00	Butte	MT	Light	5 MIN	bright lights over butte & rocker, MT	4/27/07	46.001750946,-112.520889282	
3/8/07 22:00	Butte	MT	Light	1 min	light in the western skys of butte.  ((NUFORC Note:  Venus??  PD))	4/27/07	46.001750946,-112.520889282	
3/5/07 18:35	Billings	MT	Oval	3 seconds	Two very bright lights moved quickly across the sky at about 8:30 pm MST.  Object appeared oval or egg shaped.	3/8/07	45.7836608887,-108.505523682	
2/18/07 20:00	Hays	MT	Fireball	10 minutes	Moving, red, yellow, orange, blue, green dancing and blinking in the western sky near Hays.  ((NUFORC Note:  Venus??  PD))	2/24/07	47.9906311035,-108.69418335	
1/4/07 06:14	Manhattan	MT	Fireball	15 seconds	Orange flame colored comet-like object travelling North to South over Manhattan, Montana.  Silent.	2/1/07	45.8571395874,-111.330337524	
12/11/06 21:00	Conrad	MT	Changing	22:30	Two sightings, one occasion had three objects. shape changing.	12/14/06	48.1734695435,-111.944236755	
11/26/06 02:33	Hardin	MT	Light		it was silent, and  not really expainable(not crazy)  500 Lights On Object0: Yes	4/27/07	45.731880188,-107.606010437	
11/17/06 10:30	Great Falls	MT	Circle	3 Minutes	Large, White, Round Ball	12/7/06	47.5071411133,-111.30606842	
11/16/06 17:00	Billings	MT	Unknown	now	object in the big sky	12/7/06	45.7836608887,-108.505523682	
11/1/06 01:30	Hardin	MT	Light	20	Truck Driver driving from flordia to Oregon when driving on highway 384 adjacent to the Little Big Horn River. While driving a light ob	12/7/06	45.731880188,-107.606010437	
10/31/06 11:00	Eureka	MT	Fireball	5 min	falling fireball super slow 100 feet from ground	12/7/06	48.8803291321,-115.053192139	
10/21/06 07:30	Hamilton	MT	Diamond	4 seconds	Small cloud becomes trapezoid shape and disappears	10/30/06	46.2487106323,-114.155860901	
10/15/06 18:00	Kalispell	MT	Teardrop	About 20 min	Mettalic, teardrop shaped object hover in the sky above house	4/27/07	48.2016296387,-114.314903259	
10/3/06 20:00	Miles City	MT	Oval	10MIN, TO 15, MIN	was sitting at my porch watching the evening sky,as i was watching i saw what i first thought was a plane comeing from the south ,we ge	12/7/06	46.4067115784,-105.84866333	
9/25/06 04:30	Marion	MT	Unknown	35 minutes	Bright spot in sky blinking red and green and (sometimes) white light, stationery place in sky for 30 minutes.	10/30/06	48.0984687805,-114.649719238	
8/29/06 00:30	Bozeman	MT	Other	See below	2006 UFO Sighting in Gallatin County, Bozeman Montana. Multiple close encounters.	6/12/08	45.6793212891,-111.033180237	
8/10/06 22:00	Eureka	MT	Light	two minutes	Lights in a fixed position and altitude for at least one minute and  then departure was slow in a southwest direction	10/30/06	48.8803291321,-115.053192139	
8/10/06 01:00	Stevensburg	MT	Triangle	farm land	I went out side to see that strange light through my window. And I was stund to see that strange object in the sky. It was like a trian	10/30/06	47.0335197449,-109.645141602	
8/6/06 16:00	Missoula	MT	Disk	45 seconds	White disk flying over Montana	10/30/06	46.8727798462,-113.996231079	
7/15/06 23:30	Whitefish	MT	Chevron	45 minutes	5 rotating chevron craft seen above Whitefish on a summer night.	12/12/09	48.410610199,-114.337471008	
7/7/06 08:24	Saint Charles	MT	Changing	2-3 min	boomerang shape rotating, looked like parasailers, but objects were rising higher and disappeared	7/16/06	48.135723114,-106.359062195	
6/5/06 22:00	Culbertson	MT	Fireball	very brief	UFO over Culbertson Montana.	7/16/06	48.1465492249,-104.51776123	
3/2/06 19:15	Butte	MT	Chevron	10 seconds	Triangle or boomerang shaped silent craft over Butte Montana March 2, 2006  19:15 local	3/11/06	46.001750946,-112.520889282	
2/11/06 22:00	Bozeman	MT	Fireball	15 sec	Fireball of green/orange seen above SW Montana.	2/14/06	45.6793212891,-111.033180237	
2/11/06 02:00	Missoula	MT	Formation	30 min.	A color changing circle with wavy edges and a beam coming out the bottom.  ((NUFORC Note:  Possible sighting of Sirius??  PD))	2/14/06	46.8727798462,-113.996231079	
2/11/06 01:00	Missoula	MT	Sphere	25+ minutes	I think I saw the same object of the report posted for the same date.  Video if same thing.	3/11/06	46.8727798462,-113.996231079	
1/12/06 07:00	Laurel	MT	Fireball	30 minutes	On my way home from work in Billings, Montana, I observed a huge, firey thing hanging in the sky North of Laurel, Montana where I live.	2/14/06	45.6697616577,-108.771629333	
1/4/06 07:00	Columbus	MT	Fireball	60 sec	Fireball over, and landing or hitting somewhere north of Columbus Mt, in stillwater county	2/14/06	45.636390686,-109.247940063	
12/17/05 18:50	St. Ignatius	MT	Light	2 minutes +	Huge bright light rotating recedes into distance and just fades out while I film.	2/14/06	47.3190002441,-114.096679688	
12/14/05 08:05	Columbia Falls	MT	Fireball	30 seconds	large firball falls behind columbia mountain	12/16/05	48.3705482483,-114.181907654	
11/22/05 14:20	Elk Park	MT	Triangle	20-25 seconds	Two triangle shaped craft spotted over Elk Park, Montana.	12/16/05	46.1019287109,-112.414459229	
11/18/05 18:30	Hays	MT	Fireball	1 minute	We/I saw 6 orangish light over Blaine County.  ((Anonymous report))	12/16/05	47.9906311035,-108.69418335	
11/4/05 21:45	Helena	MT	Triangle	10-15 seconds	Low flying triangular shaped object quickly moving across the sky	12/16/05	46.5897598267,-112.021202087	
10/14/05 19:45	Lincoln (east of)	MT	Egg	15-30 minutes	egg/circle shaped, red/yellow/white lights - west of Lincoln tonight	10/20/05	46.9551696777,-112.675132751	
10/8/05 20:30	Bigfork	MT	Light	2 minutes	3 different colored objects moving down towards me.	10/11/05	48.0638999939,-114.082313538	
10/5/05 21:30	Great Falls	MT	Other	3 hours	Three day sighting spectacular!	11/3/05	47.5071411133,-111.30606842	
9/21/05 22:00	Whitefish (?)	MT	Flash	half hour	flashing red and green object at night.. then suddenly a flash bulb type of light went off right below it.	10/11/05	48.410610199,-114.337471008	
9/17/05 22:00	Havre	MT	Fireball	Several Minutes	Bright Lights on the High-Line	3/4/08	48.55286026,-109.670967102	
9/14/05 20:40	Havre	MT	Formation	10 min.	Many lights in the sky all at once, four witnesses.	4/17/08	48.55286026,-109.670967102	
9/14/05 20:40	Havre	MT	Light	10 minutes	Many lights appear at once, 4 known witnesses.	3/4/08	48.55286026,-109.670967102	
9/1/05 21:55	Great Falls	MT	Light	3 minutes each	First Incident:  At 21:55 I was outside and noticed a light in the sky moving. It looked just like a star. There was no flashing strobe	9/15/05	47.5071411133,-111.30606842	
8/31/05 22:00	Glacier National Park	MT	Unknown	1 min	Bright, direction changing light over Glacier National Park	10/11/05	48.6174697876,-113.861831665	
7/18/05 18:00	Wolf Point	MT	Disk		Strange Disked Shape object flies over part of the town, then dissapears.	7/5/08	48.0907592773,-105.640968323	
7/5/05 20:00	Belgrade	MT	Oval	20-30 sec.	DISAPPEARING  CRAFT ALONG THE BRIDGER RANGE	7/13/05	45.7765007019,-111.177696228	
7/4/05 23:00	Roscoe	MT		two hours	Glowing orbs in various places and then a sweeping light across the mountain unlike anything I've ever seen.	10/31/08	45.3503189087,-109.495391846	
6/26/05 00:00	Whitefish	MT	Circle	1 minute	Bright flying object with red and white flashing lights, soundless, moving erradically.	7/5/05	48.410610199,-114.337471008	
6/16/05 10:00	Scobey	MT	Unknown	Unknown	See emailed photo	10/30/06	48.7919006348,-105.420600891	
6/13/05 13:55	Elk Park	MT	Triangle	
	Silver triangle shaped crafts hovering in a formation	6/20/05	46.1019287109,-112.414459229	
5/20/05 00:30	Cut Bank	MT	Light	30 minutes	My wife and I were coming from a late night movie in Cut Bank, MT.	4/27/07	48.6366615295,-112.332626343	
