DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
4/20/11 20:00	Mexico (unknown)	VA	Unknown	1 minute	Boomerang shaped UFO noticed in viral youtube video clip.  ((NUFORC Note:  Possible bird in hovering flight??  PD))	5/2/11	38.1210517883,-77.1739883423	
4/18/11 21:00	Virginia Beach	VA	Diamond	7 minutes	fast and low flying triangular object with red lights over Va Beach, Va  area	5/2/11	36.7550201416,-76.0591964722	
4/14/11 20:00	Richmond	VA	Disk	1 minute	UFO Found in Moon Pictures	5/2/11	37.5406990051,-77.4336471558	
4/14/11 03:08	Falls Church	VA	Light	
	Object chased by military jets	5/2/11	38.8854904175,-77.1736221313	
4/12/11 20:30	Ruther Glen	VA	Light	10 minutes	As I sat in my truck, I noticed a light in the sky moving from side to side changing from red to bright white moving very fast.	5/2/11	37.934879303,-77.4732437134	
4/11/11 12:55	Manassas	VA	Sphere	3 seconds	Looked up above the trees in the distance and saw a golden sphere for about three seconds then it just disappeared.	5/2/11	38.7511901855,-77.4711227417	
4/9/11 21:30	Hampton	VA	Circle	ten min	bright circle light movin in sky.	5/2/11	37.0277900696,-76.345123291	
4/4/11 18:00	Unknown	VA	Sphere	5 to 7 seconds	viewed only for seconds-red glowing light on the surface of the water	5/2/11	37.5102310181,-78.6492004395	
3/29/11 17:43	Virginia Beach	VA	Oval	5 minutes	orb shaped, hovering UFO during the day in virginia beach on march 29, 2011.	4/3/11	36.7550201416,-76.0591964722	
3/25/11 20:30	Chesapeake	VA	Circle	several hours	4 lights in sky	4/3/11	36.7142906189,-76.2478408813	
3/18/11 19:00	Fredericksburg	VA	Triangle	2 minutes	shot upwards after emiting a strange beam	3/23/11	38.3008918762,-77.4591369629	
3/17/11 21:15	Bristol	VA	Diamond	3 minutes	diamond pattern of round lights passing silently overhead	3/23/11	36.5985412598,-82.1807937622	
3/13/11 01:00	Henrico	VA	Changing	90 minutes	Henrico	3/23/11	37.5539894104,-77.3455123901	
3/7/11 21:00	Culpeper	VA	Triangle	2 hrs	Slow-moving, noise-less craft seemed to be surveying the area.	3/10/11	38.4733314514,-77.9961395264	
3/3/11 12:00	Gloucester	VA	Triangle	25 minutes	Triangle shaped craft seen.	3/10/11	37.4012107849,-76.5229721069	
3/2/11 16:45	Chantilly	VA	Light	10 minutes	3 friends and I all saw balls of white light in the sky.	3/10/11	38.8835983276,-77.4397506714	
2/21/11 06:30	Richmond	VA	Oval	less than 90seconds	At approx. 6:30am, I saw a white oval shape climb the sky going straight up, I did not see a trail of smoke like a regular USA aircraft	2/23/11	37.5406990051,-77.4336471558	
2/13/11 20:00	Richmond	VA	Light	4 min	Bright craft in sky over Richmond, VA	2/18/11	37.5406990051,-77.4336471558	
1/22/11 20:40	Haymarket	VA	Disk	2-3 seconds	Four very fast red disks in formation over Virginia	1/31/11	38.8123817444,-77.6369018555	
1/13/11 20:05	Basye	VA	Diamond	2 min	1 craft shaped like a blackhawk plane, but the tails of the  plane were much longer and were at 90 degree angle. had 3 lights long body	1/31/11	38.8074798584,-78.7898864746	
1/12/11 14:30	Smithfield	VA	Sphere	1 minute	the red shpere shape objject hovered over an open field in front of my home for 40 seconds. my satelite dish went ou & my electircity f	1/31/11	36.9813308716,-76.6339111328	
1/1/11 00:02	Woodbridge	VA	Light	Approx 6 minutes	A group of six watches and videotapes seven UFOs flying over Northern Virginia minutes after the start of the New Year.	1/5/11	38.6605911255,-77.2478713989	
12/31/10 04:30	Richmond	VA	Sphere	30 Minutes	4 shining spheres spotted over river for 20 minutes	1/5/11	37.5406990051,-77.4336471558	
12/29/10 20:30	Catharpin	VA	Diamond	15 seconds	Diamond shaped object flying over Virginia and changing into numerous different colors.	1/5/11	38.8541793823,-77.5715484619	
12/18/10 10:30	Norfolk/ Portsmouth	VA	Oval	30 seconds	UFOs spotted on I-264 into Norfolk VA	1/5/11	36.8635597229,-76.3486175537	
12/10/10 06:00	Roanoke	VA	Disk	3 minutes	I was driving home from work and i took a shortcut on a country road and went about 5 miles down but it turned into a dead end. After t	1/5/11	37.2715187073,-79.9405288696	
12/10/10 05:45	Richmond	VA	Disk	2 minutes	it was a bluish orb traveling west at a very fast rate of speed. It was about as large as a small SUV. Im almost positive it was a UFO	1/5/11	37.5406990051,-77.4336471558	
12/10/10 04:35	Richmond	VA	Cylinder	Three minutes	Flying craft climbing vertically until it passed the moon in the sky upon which it disappeared	1/5/11	37.5406990051,-77.4336471558	
12/9/10 22:00	Charlottesville	VA	Chevron	at least 2 hours	((HOAX??))  alien acrobat, or new government plane?  you tell me.	1/5/11	38.0321311951,-78.4775314331	
11/25/10 00:17	Daleville	VA	Triangle	40 mins	a large ship the size of a few football feilds let four ships out and left	1/5/11	37.4131584167,-79.9123077393	
11/22/10 18:15	Elkton	VA	Disk	4 Minutes	Multiple lighted unexplained aircraft hovering above the sky in rapid movements	1/5/11	38.4074897766,-78.6188430786	
11/17/10 18:15	Wachapreague	VA	Unknown	5 to 10 seconds	low altitude ufo consisting of about 21 windows in groups of 7,no shape observed,over 100 feet long	1/5/11	37.6041107178,-75.6887283325	
11/17/10 05:32	Virginia Beach	VA	Sphere	20 Seconds	Sphere seen traveling at a high rate of speed over  Virginia Beach	11/21/10	36.7550201416,-76.0591964722	
11/17/10 04:00	Danville	VA	Diamond	1 HOUR	A DIAMOND SHAPED OBJECT HOVERED SIDE BY SIDE IN THE SKY FLYING UP FOR 1 HOUR.	11/21/10	36.5859794617,-79.4171981812	
11/14/10 15:30	Richmond	VA	Unknown	6 minutes	Slow moving craft with short bursts of vertical contrail....	11/21/10	37.5406990051,-77.4336471558	
11/10/10 15:00	Front Royal	VA	Disk	30 minutes	silver disk hovers above in VA country section of RT 66 then dispears	11/21/10	38.9175300598,-78.1935195923	
11/9/10 20:30	Damascus	VA	Triangle	45 mins.	My daughter and I saw a triangle shaped something with flashing red lights staying in the same place and not moving.  Then there were 2	11/21/10	36.6353797913,-81.7904434204	
11/9/10 20:00	Front Royal	VA	Fireball	20 seconds	Bright fireball\flash of light seen in sky	11/21/10	38.9175300598,-78.1935195923	
11/9/10 16:00	Front Royal	VA	Oval	3 minutes	Hovering craft in sky	11/21/10	38.9175300598,-78.1935195923	
10/29/10 08:10	Chantilly	VA	Disk	4 seconds	Disk-like glowing craft in Chantilly flying low in stormy clouds in a horizontal pattern	11/21/10	38.8835983276,-77.4397506714	
10/27/10 18:20	New Kent County	VA	Disk	3 min	Ojects over the trees on interstate 64	1/5/11	37.5051307678,-76.9974136353	
10/26/10 08:00	Midlothian	VA	Light	10-15min	Very large yellow light, becoming three small lights, moving back and forth across the sky, then meeting with more.	11/21/10	37.5035896301,-77.6512680054	
10/25/10 23:30	Amherst	VA	Unknown	2hrs. plus	Our last encounters with ufo on amherst, va farm road	4/3/11	37.5851707458,-79.0520172119	
10/22/10 19:30	Alexandria	VA	Light	5 minutes	Most unusual fireworks display	11/21/10	38.804561615,-77.0430831909	
10/22/10 11:38	Amherst	VA	Unknown	5 minutes	October 22, 2010  Mother and daughter again are “visited” by strange ufo on farm road in Amherst, Va. We saw the “thing” in August	11/21/10	37.5851707458,-79.0520172119	
10/21/10 20:30	Hardy	VA	Light	approx 30 to45 minutes	Bright light at Smith Mountain Lake Virginia	11/21/10	37.2325897217,-79.8125305176	
10/16/10 18:00	Troutville	VA	Sphere	1 minute	Shiney sphere gets brighter then fades out.	11/21/10	37.4140815735,-79.8796310425	
10/16/10 16:36	Troutville	VA	Sphere	1:00	Unknown Reflective Sphere in Troutville Virginia Stalking Aircraft	11/21/10	37.4140815735,-79.8796310425	
10/12/10 19:00	Arlington	VA	Sphere	45 seconds	Moving object resembeling a star headed Southeast	11/21/10	38.8905105591,-77.0862884521	
10/10/10 16:30	Springfield	VA	Cigar	15 secs	Metalic cigar shaped object sighted during lull in a storm in Springfield, VA	11/21/10	38.7790412903,-77.1916503906	
10/6/10 21:00	Williamsburg	VA	Oval	1-min	Helicopter Chasing an Oval Shaped Craft Outer part Black and the Middle was Glowing Green .	11/21/10	37.2756004333,-76.7097167969	
10/6/10 07:50	Harrisonburg	VA	Triangle	5 minutes	Triangles "dancing" in the sky	11/21/10	38.4515304565,-78.8690414429	
10/1/10 18:30	Strasburg	VA	Cigar	5 mins	2 cigar shaped white objects viewed in Shenandoah Valley, VA	11/21/10	38.9890518188,-78.3586502075	
10/1/10 09:30	Spotsylvania	VA	Circle	30 minutes	blue, red, green, and bright white light hovering over field near Thornburg Va food lion.	4/3/11	38.2015419006,-77.5888519287	
9/21/10 09:35	Virginia Beach	VA	Sphere	2 Min.	Ufo In Virginia Beach	11/21/10	36.7550201416,-76.0591964722	
9/17/10 19:00	Arlington	VA	Light	5 mintues	Several people observed slow moving light in sky for about five minutes.	11/21/10	38.8905105591,-77.0862884521	
9/10/10 23:30	Midlothian	VA	Disk	1 hour total	saw 3 lighted circular aircrafts with friends then continued to see them as i returned home.	11/21/10	37.5035896301,-77.6512680054	
9/10/10 20:06	Hampton	VA	Unknown	30+ minutes	UFOs over Hampton Roads waterway	11/21/10	37.0277900696,-76.345123291	
9/8/10 22:15	Louisa	VA	Diamond	a couple seconds	Slow moving 4 small white lights that formed a diamond shape with a larger flashing light on top.	11/21/10	38.0254592896,-78.0037536621	
9/8/10 11:00	Salem	VA	Unknown	3 hours	Bright object changing colors of green, orange, white that "bounced" around.  ((NUFORC Note:  Star or planet??  PD))	11/21/10	37.2936592102,-80.0530929565	
9/7/10 20:35	Portsmouth	VA	Light	2 minutes	I was coming home from picking up my dinner when I saw a bright orange-red light moving faster than anything I have ever seen. It was a	11/21/10	36.8326416016,-76.297706604	
8/13/10 04:30	Hot Springs	VA	Changing	Several Minutes	Low flying lights manouvering over treeline.	8/24/10	37.9987487793,-79.8320922852	
8/12/10 23:35	Virginia Beach	VA	Triangle	5-7 minutes	@ the intersection of Priness Anne Road & Upton Drive, near Red Mill Commons...	8/24/10	36.7550201416,-76.0591964722	
7/28/10 12:00	Swoope	VA	Oval	Several Minutes	Large white un identified blimp-like craft seen mid-day over country-side in Augusta County, VA.	8/24/10	38.1504211426,-79.204536438	
7/24/10 02:00	Gainesville	VA	Fireball	2 hours	Saw an object in ithe Western sky flashing red and green lights with a bright white light as well which moved in irratic directions	7/28/10	38.7959098816,-77.6129226685	
7/19/10 23:35	Amherst	VA	Unknown	3 minutes	Ufo seen by mother and daughter on farm road in Amherst county, Va. For the 4th time this year!!   The object was first sighted in basi	7/28/10	37.5851707458,-79.0520172119	
7/5/10 22:00	Goochland	VA	Light	7 seconds	Bright light over Goochland VA	7/19/10	37.7219581604,-77.9164123535	
7/4/10 22:00	Heathsville	VA	Fireball	1 minute	During the fireworks display at 10PM, 4 of us witnessed a red/orange glowing sphere or disc shape moving silently, smoothly and quickly	7/6/10	37.9172515869,-76.4719009399	
7/3/10 22:10	Midlothian	VA	Other	15.min	i reported 2 star like lights to the police and then within 15 min there was a dozen aircraft giving chace north from richmond va 2 D.C	8/24/10	37.5035896301,-77.6512680054	
6/29/10 23:35	Culpeper County	VA	Cigar	1:05	Orange, 3 lights with smaller lights frlying from and returning to it.	7/6/10	38.4860610962,-77.9559402466	
6/26/10 20:45	Schuyler	VA	Other	30 sec	Shooting star like object, that changes direction	7/6/10	37.7927513123,-78.6994018555	
6/18/10 16:00	Centreville	VA	Sphere	1 minute	Three Silver Metallic Spheres. Two Hovering by the Sun and One Flying North East. Report Includes Two Sightings by Others On Same Day.	7/19/10	38.8374099731,-77.4432678223	
6/1/10 22:00	Chesterfield	VA	Unknown	2hrs	four objects passing over chesterfield	6/3/10	37.3785018921,-77.5859069824	
5/28/10 21:30	Chesapeake	VA	Circle	10 mins	Ufo orbs over skys in Chesapeake, VA	5/29/11	36.7142906189,-76.2478408813	
5/15/10 00:30	Chesapeake	VA	Unknown	>5 minutes	Bright, strange light.	8/24/10	36.7142906189,-76.2478408813	
5/12/10 23:30	Amherst	VA	Unknown	2 min.	Mother and daughter see strange lights of ufo for the third time in same location	6/3/10	37.5851707458,-79.0520172119	
5/12/10 19:45	Chesapeake	VA	Fireball	8 seconds	The bright fireball dimmeded in appearance, then changed its trajectory, before disapearing.	6/3/10	36.7142906189,-76.2478408813	
5/10/10 03:00	Williamsburg	VA	Light	40 minutes	zig zagging white light in sky.  ((NUFORC Note:  Probably a sighting of a "twinkling" star, we suspect.  PD))	6/3/10	37.2756004333,-76.7097167969	
5/9/10	Virginia	VA			I was a MUFON investigator in the late 90’s and MUFON’s Central Virginia’s Regional Director for a short period.  May 9th, we had a sig	5/12/10	37.3499984741,-80.5374984741	
5/1/10 23:30	Richmond	VA	Disk	3-5 minutes.	I saw a big tilted dark gray saucer-like object moving slowly in the night sky.	5/12/10	37.5406990051,-77.4336471558	
4/28/10 08:00	Virginia Beach	VA	Light	1 hour	Ball of light, smaller lights flying, flying saucer	5/12/10	36.7550201416,-76.0591964722	
4/5/10 22:30	Lakeridge	VA	Sphere	30 sec	((HOAX??  Date may be flawed.  PD))  METALIC SILVER SPEAR SPEEDS BY VA PERSONEL	5/12/10	38.6879615784,-77.298210144	
4/1/10	Norfolk	VA	Cigar		Did not notice the strange objects only when checking pictures when returning back home from holiday	5/12/10	36.8468208313,-76.2850723267	
3/30/10 22:30	Wise	VA	Light	5 to 10 mins	Ufo sighting in a small town	4/13/10	36.9761314392,-82.5764770508	
3/26/10 20:35	Broadway	VA	Light	5 minutes	Strange ball of light in sky over Pendelton County, West Virginia	4/13/10	38.6152000427,-78.7981262207	
3/6/10 20:45	Fairfax	VA	Other	2 seconds	Fast moving two humped camel back light source	4/13/10	38.8415718079,-77.3081283569	
3/6/10 02:15	Berryville	VA	Cylinder	4 minutes	I was driving back home to Purcerville from my job in Berryville. Just before I got to the gap in the ridge by Bearden Park I saw on my	4/13/10	39.1513786316,-77.9829101562	
2/21/10 20:40	Stanardsville	VA	Triangle	2 Minutes	The whitest light poured into our home, followed by a large ship.	4/13/10	38.2973518372,-78.4406433105	
2/6/10 23:00	Woodbridge	VA	Light	1 minute	bright yellow lights in the sky that moved with out a sound.	2/14/10	38.6605911255,-77.2478713989	
1/19/10 23:00	Amherst	VA	Unknown	5 miutes	Mother and daughter chase UFO to daughter's house	2/14/10	37.5851707458,-79.0520172119	
1/13/10 18:15	Troutdale (south of)	VA	Light	2 minutes	Light	2/14/10	36.7179298401,-81.4655380249	
1/4/10 05:28	Reedville	VA	Changing	abt 1 hour	Spherical flashing lights, hovering in the northwestern sky, no sound.  ((NUFORC Note:  Possible sighting of celestial body??  PD))	2/14/10	37.84608078,-76.2739715576	
12/24/09 01:00	Fairfax	VA	Other	5 minutes	Red/white lights on rotating box hovering, changed to green/blue lights as well when comes close and then flys away at surprising speed	2/14/10	38.8415718079,-77.3081283569	
12/20/09 12:00	Glen Allen	VA	Unknown	5-10 seconds	Unpatterned group of 6-8 objects travelling NE to SW at high speed and high altitude.	2/14/10	37.665309906,-77.5041503906	
12/17/09 22:24	Partlow	VA	Circle	15 minutes	Bright White Light in Partlow Sky !!!!!	2/14/10	38.0393486023,-77.6399993896	
12/11/09 01:00	Chatham	VA	Oval	2 min	Second appearence of oval objects to be seen in the Chatham Va. area	2/14/10	36.8254394531,-79.3982696533	
12/10/09 17:50	Woodbridge	VA	Other	5 seconds	I saw a v shaped ,silent object moving very quicky in the night sky.	12/12/09	38.6605911255,-77.2478713989	
12/7/09 20:40	Mineral	VA	Oval	30 seconds	I was walking outside of my house, when I was looking up to see moon, when I saw a oval shaped thing about 10 times the size of a star.	12/12/09	38.0107307434,-77.9079589844	
12/4/09 22:00	Danville	VA	Oval	5 min.	Oval shaped object over Dan River Mills, Danville Va. 1st sighting	2/14/10	36.5859794617,-79.4171981812	
12/4/09 17:45	Parksley	VA	Triangle	45 minutes	We encountered a large triangular shaped object with pulsating lights that hovered silently in the sky.	12/12/09	37.7822113037,-75.6539993286	
12/2/09 19:00	Harrisonburg	VA	Formation	3 min	Three lights in formation over city and a decending fireball that burnt up before impact.	12/12/09	38.4515304565,-78.8690414429	
11/27/09 22:00	Winchester	VA	Light	20 min	Witnessed multi-colored light hanging very low in the sky to the east; changed colors.  ((NUFORC Note:  Sirius.  PD))	12/12/09	39.1839981079,-78.1640472412	
11/25/09 19:00	Hopewell	VA	Light	2.5 minutes	Two white lights from afar then three white lights when underneath in triangular form.	2/14/10	37.3039016724,-77.2869110107	
11/16/09 19:58	Woodbridge	VA	Circle	10 seconds	3 objects over Northern Virginia	12/12/09	38.6605911255,-77.2478713989	
11/16/09 17:05	Luray	VA	Cylinder	5 minutes	Bright brilliant orange cylinder object about New Market Gap, with light flying from it and coming back to craft.	12/12/09	38.6655082703,-78.4588470459	
11/14/09 17:45	Blacksburg	VA	Other	5 minutes	Nov. 14, 2009 - UFO sighting in Blacksburg, VA at approx. 5:45PM - 3 Lights, no movement, disappeared into thin air	12/12/09	37.2262611389,-80.4105834961	
11/1/09 18:30	Richmond	VA	Triangle	1.5 minutes	Possible triangle craft spotted in Richmond VA	2/14/10	37.5406990051,-77.4336471558	
10/10/09 21:00	Leesburg	VA	Disk	less than 5 minutes	Two large glowing amber/dark orangish colored circular disks-not a sound-	11/21/10	39.1156692505,-77.5652999878	
10/10/09 19:30	Suffolk	VA	Unknown	15 minutes	It looked sort of lime green.  It appeared to have an odd texture.  It had a dimples on its surface.  It was not smooth at all.  It jus	12/12/09	36.7311515808,-76.5889511108	
10/6/09 14:30	Ashburn	VA	Disk	5 minutes	Object moving unilaterally	12/12/09	39.0516281128,-77.4831466675	
10/3/09 23:00	Roanoke	VA	Light	1 min	Moving lights with no sound.	12/12/09	37.2715187073,-79.9405288696	
9/27/09 16:38	Aylett	VA	Light	5 min.	fast moving bright solid light in the sky.	12/12/09	37.7737998962,-77.1117477417	
9/19/09 20:15	Luray	VA	Oval	30 seconds	It came downward slowly from the sky and hovered for about 6 seconds then it went up vertically and disapeare. The object was all white	12/12/09	38.6655082703,-78.4588470459	
9/19/09 20:10	Independent Hill	VA	Light	1-2 MIN	Light over Independent Hill VA  ((NUFORC Note:  Missile launch.  PD))	12/12/09	38.6351394653,-77.4363021851	
9/19/09 19:50	Leesburg	VA	Cone	20 seconds	Object with cone shaped tail rises above Dulles, VA.  ((NUFORC Note:  Missile launch.  PD))	12/12/09	39.1156692505,-77.5652999878	
9/19/09 19:50	Harrisonburg	VA	Disk	1 minute 30 sec	Very bright disk shape eastern sky Harrisonburg. ((NUFORC Note:  Missile launch.  PD))	12/12/09	38.4515304565,-78.8690414429	
9/19/09 19:45	Suffolk	VA	Light	30 seconds	Bright light in sky.  ((NUFORC Note:  Missile launch.  PD))	12/12/09	36.7311515808,-76.5889511108	
9/14/09 22:15	Chesapeake	VA	Unknown	2 mins	Around 10:15 pm on September 14, 2009.  My fiance and I witnessed a light traveling at a fast speed.  At first glance we thought it was	12/12/09	36.7142906189,-76.2478408813	
9/11/09 22:00	Fredericksburg	VA	Changing	30 min	Strange colorful siting in the western sky	12/12/09	38.3008918762,-77.4591369629	
9/4/09 08:50	Midlothian	VA	Flash	2 sec	I saw a bright blue flame that was streaking down and then it intensified at least 3 times brighter and dissapeared.	12/12/09	37.5035896301,-77.6512680054	
9/3/09 00:56	Radford	VA	Flash	less than 30 seconds	A brilliant flash of light from the NW sky in East Radford, VA, USA at 00:56 on 09.03.09.	12/12/09	37.1206893921,-80.5899581909	
9/1/09 04:30	Ararat	VA	Rectangle	30 seconds	looked out bedroom window, saw a rectangular shape that was colored like fire	12/12/09	36.5966682434,-80.5148468018	
8/30/09 07:17	Dawn	VA	Unknown	1 minute	Unidentified beam "spot-lights" deer from above	12/12/09	37.8319206238,-77.361289978	
8/20/09 04:37	Singers Glen	VA	Light	30-40 secs.	3 Lights in formation travelling across the entire night sky	8/27/09	38.5539093018,-78.9128417969	
8/13/09 23:40	Warsaw	VA	Circle	30 minutes +	Its zig-zag movements in the sky were like nothing I have ever seen before!!  ((NUFORC Note:  Sighting of Arcturus??  PD))	8/27/09	37.9583396912,-76.7571868896	
8/7/09 01:00	Roanoke	VA	Fireball	00:00:25	falling star that curved around and came right up in front of me , firery orange/blue neon green ring around it	2/14/10	37.2715187073,-79.9405288696	
7/24/09 22:15	Moneta	VA	Light	20 seconds	Extremely bright object quicky fade to an orange glow then disappear.	8/5/09	37.1832313538,-79.6191711426	
7/10/09 22:00	Henrico	VA	Light	3-5 seconds	Large, soundless blue light moving swiftly and quickly across the horizon leaving no trail. Definetely not an airplane.	12/12/09	37.5539894104,-77.3455123901	
7/9/09 15:30	Norfolk	VA	Sphere	90 sec.	Two daytime  sightings of two different types of objects in the same general area 12 days apart.	8/5/09	36.8468208313,-76.2850723267	
7/6/09 22:43	Virginia Beach	VA	Light	7 min	Lights seen in Virginia Beach sky	8/5/09	36.7550201416,-76.0591964722	
6/28/09 03:00	Gainesville	VA	Cylinder	1 Minute	Large Red Glowing Orb Seen Landing In Virginia	8/5/09	38.7959098816,-77.6129226685	
6/25/09 22:50	Meadows of Dan	VA	Oval	3 minutes	bright orange oval shaped craft  viewed from Meadows of Dan va. moving slowly toward the east.	8/5/09	36.7381706238,-80.3904418945	
