DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
7/2/11 23:00	Cleora	OK	Cylinder	5 minutes	3 bright orange UFO's with revolving red lights spotted a Grand Lake in Oklahoma.	7/6/11	36.5776100159,-94.9707489014	
7/2/11 21:00	Oologah	OK	Light	3 minutes	Bright Orange Light or orb	7/17/11	36.4465713501,-95.7084121704	
6/25/11 00:00	Oklahoma City	OK	Circle	10 minutes	((HOAX??))  I saw a circular object spinning in the stars.  ((NUFORC Note:  We are uncertain whether the report is a serious one.  PD))	6/27/11	35.4720115662,-97.5203475952	
6/23/11 22:55	Moore	OK	Light	13 min	Bright Blue lights over Moore, Oklahoma.	6/27/11	35.3382606506,-97.4856109619	
6/16/11 05:55	Muskogee	OK	Light	3 min at least	Bright light in the morning sky	6/20/11	35.748249054,-95.3692016602	
6/5/11 22:56	Lawton	OK	Sphere	~ 1 min., 30 sec.	Luminous flying sphere observed near Lake Quanah Parker, Wichita Mountains Wildlife Refuge, Lawton, OK	6/12/11	34.605178833,-98.3899230957	
6/3/11 12:00	Kenefic	OK	Other	2 minutes	This was not manufactured on earth but whoever built it looks like they are using very similar aircraft technology.	6/12/11	34.1427612305,-96.3681488037	
5/13/11 10:30	Norman	OK	Formation	5 seconds	3 white lights in formation spotted over oklahoma city	5/29/11	35.2207603455,-97.4466018677	
5/3/11 05:20	Tulsa	OK	Light	2 seconds	Fast moving low flying bright object makes path across south Tulsa neighborhood	5/12/11	36.1497383118,-95.9933319092	
3/23/11 21:20	Shawnee	OK	Disk	4 seconds	A large, fast, bright saucer, was flying west in Oklahoma.	4/3/11	35.3319816589,-96.9247970581	
3/17/11 20:25	Lawton	OK	Light	5-10 seconds	St. Patrick's Day U.F.O. sighting in Lawton, OK	3/23/11	34.605178833,-98.3899230957	
3/4/11 20:15	Alaska??	OK	Flash	seconds	Episode 8 of Flying Wild Alaska. As the red Cessna rose above the hillside, the blue sky was in the background. A horizontal streak/fla	3/23/11	34.4791107178,-98.3768005371	
3/4/11 02:00	Seminole	OK	Oval	15 min	bright orange ball of light moving in figure 8 patterns.....	3/10/11	35.2244491577,-96.6704483032	
2/12/11 06:00	Calumet	OK	Egg	1 hr	Egg shaped Orb west of Okc	2/18/11	35.6006813049,-98.1186523438	
1/6/11 15:00	Broken Arrow	OK	Cylinder	Floating in the sky	Cylinder floating in the sky.	1/31/11	36.0508384705,-95.7894973755	
1/5/11 03:25	Guymon	OK	Circle	3 MINS	green and red lights in a shape of a circle close to the ground	1/31/11	36.6813316345,-101.481559753	
1/4/11 00:30	Sand Springs (west of)	OK	Circle	45 seconds	Orange glowing  round object seen in the sky just 2 miles of Lake Keystone, Sand Springs, Oklahoma	1/31/11	36.1396598816,-96.1082382202	
1/3/11 01:00	Checotah	OK	Diamond	0100=0600	was at lake eufala oklahoma on 01032011 with a friend setting around bomb fire listoning to music relaxing we went to turn off truck an	1/31/11	35.4699897766,-95.5224075317	
12/24/10 18:00	Morris-Okmulgee	OK	Fireball	10-15sec	orange-red fireball falling from sky in Morris (Okmulgee Co.) OK	1/5/11	35.6061706543,-95.860168457	
12/10/10 12:00	Tulsa	OK	Cigar	5-10 sec.	Moved  very slowly looked like a cigar w/ rounde ends and a fin at back.	2/18/11	36.1497383118,-95.9933319092	
11/27/10 19:25	Tuttle	OK	Teardrop	5 seconds	Teardrop shaped object in the night-sky...	1/5/11	35.2908096313,-97.8177032471	
11/20/10 21:00	Oklahoma City	OK	Light	10-12 sec.	It was motionless, then moved forward very fast, did a loop-the-loop, then flew away at about a 15' degree angle	2/18/11	35.4720115662,-97.5203475952	
11/9/10 21:19	Hugo	OK	Rectangle	30 secs	Very bright, mirror like, skewed rectangle shaped object over southeastern Oklahoma.	11/21/10	34.0108909607,-95.513458252	
11/3/10 18:00	Muskogee	OK	Cylinder		cylinder shape	11/21/10	35.748249054,-95.3692016602	
10/30/10 23:50	Broken Arrow	OK	Changing	30s	Seven unexplained lights over Broken Arrow OK...2 witnes Army Vet.	11/21/10	36.0508384705,-95.7894973755	
10/30/10 22:23	Tuttle	OK	Diamond	35 mins	cloaked UFO at high school track.	11/21/10	35.2908096313,-97.8177032471	
10/30/10 22:23	Tuttle	OK	Triangle	20 minutes	Three yellow-orange lights flying over-head numerous times.	11/21/10	35.2908096313,-97.8177032471	
10/30/10 21:45	Moore	OK	Oval	3 Mins	Bright Yellow/Orange light that seemed to come out of nowhere. A second object appeared hovering, got bright and both dissppeared.	11/21/10	35.3382606506,-97.4856109619	
10/18/10 02:45	Helena	OK	Triangle	3 seconds	Suspicious Object In The Sky	11/21/10	36.5456390381,-98.2655792236	
9/14/10 21:25	Tulsa	OK	Unknown	4 seconds	Star drops out of sky straight down.	11/21/10	36.1497383118,-95.9933319092	
8/28/10 22:20	Mannford	OK	Unknown	5 Minutes	Reddish-orange orbs hovering, them disappearing in the night sky	8/30/10	36.1269493103,-96.3602600098	
8/24/10 21:45	Woodward	OK	Light	60s	A supersonic plane?	8/30/10	36.4336585999,-99.3989868164	
8/16/10 23:59	Broken Arrow	OK	Light		Large bright light moving zig zagging in the sky above the tree line.  ((NUFORC Note:  Jupiter??  PD))	8/24/10	36.0508384705,-95.7894973755	
8/9/10 23:15	Oklahoma City	OK	Circle	55 seconds	Circular, bright orange object flying north in the sky that fell apart and disappeared.	8/24/10	35.4720115662,-97.5203475952	
8/5/10 03:15	Broken Arrow	OK	Light	5 minutes	Bright white light becomes two bright lights over Broken Arrow Oklahoma	8/24/10	36.0508384705,-95.7894973755	
8/5/10 00:00	Walters	OK	Other	approx. 30 seconds	Bright yellow, flowy UFO sighted in Walters, Oklahoma by working mother.	8/24/10	34.357460022,-98.3091888428	
7/25/10 20:30	Oklahoma city	OK	Cylinder	15 Min	Inverted craft 40+ft long over North Oklahoma City  hovering  moving and changing directions	7/28/10	35.4720115662,-97.5203475952	
7/25/10 11:00	Oklahoma City	OK	Rectangle	7 minutes	Upside-down landing carrier, about 40-50 feet in length.	1/5/11	35.4720115662,-97.5203475952	
7/24/10 00:00	Oklahoma City	OK	Circle	3 hours	Circular craft blinking red, yellow, orange, green,  blue.  ((NUFORC Note:  Possible twinkling star, or celestial body, perhaps?  PD))	7/28/10	35.4720115662,-97.5203475952	
7/18/10 02:30	Oklahoma City	OK	Unknown	9 seconds	Bright bluish light. that vanished	7/28/10	35.4720115662,-97.5203475952	
7/4/10 23:15	Broken Arrow	OK	Fireball	3 min	possible ufo sighting	7/6/10	36.0508384705,-95.7894973755	
7/4/10 21:00	Durant	OK	Fireball	West	We saw 2 orange fireball ufos traveling west on July 4th, 2010	2/8/11	33.9931983948,-96.3860168457	
7/4/10 20:15	Claremore	OK	Other	10 secs	Looked like  a transparent Squid with paluseing lights.	7/6/10	36.3110198975,-95.6148986816	
7/3/10 22:12	Poteau	OK	Sphere	2-3 minutes	Four orange spherical glowing lights moving slowly in formation at tree top level at 10 pm over Poteau, OK.	7/6/10	35.0526199341,-94.6248779297	
7/3/10 20:45	Poteau	OK	Light	5 minutes or longer	White Light Glimmering Correction*	7/10/10	35.0526199341,-94.6248779297	
6/30/10 09:45	Poteau	OK	Other	2 minutes	Shadow in the Atmosphere	7/6/10	35.0526199341,-94.6248779297	
6/4/10 04:05	Muskokee	OK	Light	1 Hour	6-4-10   LIGHTS "PLAYING" IN SKY SOUTH OF MUSKOKEE, OK	6/10/10	35.748249054,-95.3692016602	
4/28/10 21:30	Durant	OK	Unknown	1 min 30sec	Super bright light on bottom of craft moving very fast with no sound at all	5/12/10	33.9931983948,-96.3860168457	
4/7/10 23:13	Tulsa	OK	Light	8-10 seconds	I saw the object at approx. 60 degrees to the east-northeast. Thought it was a shooting star, and pointed it out to my husband. As we w	4/13/10	36.1497383118,-95.9933319092	
4/7/10 22:13	Tulsa	OK	Light	8 to 10 seconds	This is the best I can do. If straight above my head in relation to the surface of the earth is 90 degrees, it was east-northeast at ap	4/13/10	36.1497383118,-95.9933319092	
3/25/10 23:00	Edmond	OK	Unknown	10:55 - 11:05 PM	Two UFO's appear within ten minutes of each other.	4/13/10	35.6548995972,-97.4781265259	
3/25/10 18:00	Colcord	OK	Changing	2 minutes	strange lights in Oklahoma sky outside Siloam Springs Arkansas March 25, 2010	4/13/10	36.26404953,-94.6921768188	
3/23/10 23:00	Tulsa	OK	Light	15 minutes	Two different colored lights, stationary & above the clouds.	4/13/10	36.1497383118,-95.9933319092	
12/12/09 04:00	Oklahoma City	OK	Other	60 sec	a craft with lights but no sound	2/14/10	35.4720115662,-97.5203475952	
12/5/09 16:00	Hugo (southeast OK)	OK	Unknown	10 seconds	((Report retracted.))  Dark human-like figure that was glowing orange around it and floating.	12/12/09	34.0108909607,-95.513458252	
11/28/09 02:15	Noble (15 miles east of)	OK	Oval	1 TO 2 SECONDS	VERY BRIGHT,  ROUND,  OBJECT. FLYING VERY FAST. SOUTH TO NORTH. TREE TOP LEVEL.	12/12/09	35.1400108337,-97.3960037231	
11/21/09 00:00	Tulsa	OK	Circle	40min and still there	a light in the sky that flashes.	12/12/09	36.1497383118,-95.9933319092	
11/8/09 06:55	Tulsa	OK	Circle	4 SECONDS	Round, blue and fast	12/12/09	36.1497383118,-95.9933319092	
11/3/09 18:50	Oklahoma City	OK	Other	About seven minutes	Possible booster streams in a state with launch sites I've been able to find.	12/12/09	35.4720115662,-97.5203475952	
10/24/09 03:00	Tulsa	OK	Circle	1 hour	3:30am Tulsa sky has 4 objects flashing blue lights	12/12/09	36.1497383118,-95.9933319092	
10/24/09 00:15	Midwest City/Del City	OK	Other	5 min	My nephew and I were at the fire on our patio when he asked of birds flew at night.  We saw what looked like a bright white bird flying	12/12/09	35.5834884644,-97.5082702637	
10/16/09 05:19	Tulsa	OK	Light	45-50 seconds	Two bright, motionless lights in Tulsa's northern sky.	12/12/09	36.1497383118,-95.9933319092	
10/10/09 12:42	Tulsa	OK	Unknown	6 seconds	In't see nothing in the park	12/12/09	36.1497383118,-95.9933319092	
10/1/09 15:38	Whitefield	OK	Light	seconds	Looked like a light that appeared to be moving upwards.	12/12/09	35.2529983521,-95.2372283936	
9/4/09 11:15	Maysville	OK	Light	20 seconds	unidentified white light object with two windows in it appeared to be burning or crashing towards earth	12/12/09	34.8171691895,-97.4063262939	
8/26/09 20:50	Lawton	OK	Light	10 minutes	It would move slowly and sometimes quick in a circular pattern.	8/28/09	34.605178833,-98.3899230957	
8/16/09 22:30	Oklahoma City	OK	Light	10 MIN	Me and my children where coming home as we drove up in the drive way we seen a lights going real slow in the sky and it was going so sl	8/27/09	35.4720115662,-97.5203475952	
8/11/09 00:30	Ardmore	OK	Oval	5 seconds	Polished oval shaped craft with green illumination moving in a controlled manner	8/27/09	34.1726799011,-97.1287612915	
7/26/09 21:15	Tulsa	OK	Light	5 seconds	07/26/09    Tulsa  OK   Light      bright light flashing on and off moving rapidly across sky	8/5/09	36.1497383118,-95.9933319092	
7/25/09 21:40	Muskogee	OK	Sphere	2:00 min	a single ball of light.  ((NUFORC Note:  ISS.  PD))	8/5/09	35.748249054,-95.3692016602	
7/23/09 15:00		OK	Other		Strange long light figure in front of storm	8/5/09	35.5834884644,-97.5082702637	
7/16/09 21:00	Enid	OK	Light	5 min	Extremely low flying light.	8/5/09	36.397228241,-97.8783416748	
7/15/09 05:00	Cleveland	OK	Sphere	2 hours	the sphere that was chased by a fighter jet  in the morning sky	12/12/09	36.3073310852,-96.4639434814	
7/12/09 04:00	Tulsa	OK	Fireball	30	UFO sighting in the eastern night sky over very populated area.	8/5/09	36.1497383118,-95.9933319092	
7/8/09 23:30	Edmond	OK	Light	10-15 seconds	Two lights traveling extremely fast starting northeast of Edmond.	8/5/09	35.6548995972,-97.4781265259	
7/7/09 22:45	Owasso	OK	Sphere	10 mins	Amber glowing Sphere flys over Owasso, Oklahoma	8/5/09	36.2678985596,-95.8550109863	
7/2/09 18:30	Ponca City	OK	Other	3 minutes	Ponca City, Ok about 18;30 hrs, long shaped object with no sound	8/5/09	36.7036018372,-97.0792312622	
6/22/09 03:00	Oklahoma City	OK	Unknown	3 hours	Pulsating colored lights, southern sky, Oklahoma City. June 22 2009	8/5/09	35.4720115662,-97.5203475952	
6/19/09 15:00	Sand Springs	OK	Cigar	2 MINUTES	A cigar shaped object with 5 lights running left to right.The outer light were pulsing.Sounds similar to another sighting over Shell la	8/5/09	36.1396598816,-96.1082382202	
6/12/09 22:50	Tulsa	OK		10 seconds	Star gets brighter then fades completely out.  ((NUFORC Note:  Flare from Iridium satellite?  PD))	8/5/09	36.1497383118,-95.9933319092	
5/30/09 21:40	Norman	OK	Circle	Roughly 10 minutes	Orange and Red light above Norman Oklahoma.	6/9/09	35.2207603455,-97.4466018677	
5/15/09 22:00	Shawnee	OK	Light	15 sec	Orange light moving accross sky that turned bright white and vanished in Shawnee, OK 5/15/2009	6/9/09	35.3319816589,-96.9247970581	
5/15/09 04:45	Lehigh	OK	Light	2-3 Minutes	Extremely fast moving, non-flashing, non-airline, non-meteoric, non-star Light	6/9/09	34.4707794189,-96.2175827026	
5/14/09 22:02	Tulsa	OK	Cigar	10 seconds max	Large very bright bluish white "strip" of light seen on bottom of a large craft	6/9/09	36.1497383118,-95.9933319092	
4/21/09 04:30	Shawnee	OK	Circle	roughly 20 seconds	This was the morning of april 21st, the ufo was circular and emitted a beam of light from the underbelly.	6/9/09	35.3319816589,-96.9247970581	
4/15/09 01:00	Tulsa	OK	Triangle	10-15 seconds	UFO Sighting in Tulsa, OK	8/5/09	36.1497383118,-95.9933319092	
4/8/09 14:50	Oklahoma City	OK		20 minutes	Group of round silver objects traveling across sky and reversing direction .	4/14/09	35.4720115662,-97.5203475952	
3/24/09 21:40	Sand Springs	OK	Other	5 minutes	Line of 5 lights blinking in a pattern over Shell Lake, 30 minutes outside of Tulsa.	4/14/09	36.1396598816,-96.1082382202	
3/16/09 01:00	Oklahoma City	OK	Light	2 to 3 sec	Unknow fast moving light	4/14/09	35.4720115662,-97.5203475952	
2/21/09 20:19	Cushing	OK	Other	4-7 seconds	what appears to be bright planet disappears in the Northern sky over N Central OK 02/21/09	3/19/09	35.9850997925,-96.7682723999	
2/11/09 21:00	Mountain View	OK	Light	1 hour	A bright light which seems to be stationary and changes colors before lowering and diminishing from sky. ((NUFORC Note:  Venus??  PD))	3/19/09	35.0975914001,-98.7470779419	
2/3/09 19:00	Watson	OK	Light	3 min	Round, bright, flying object moving in a NE to SW direction then does a star trek exit from sight, straight up.	3/19/09	34.4369506836,-94.5604782104	
1/26/09 16:00	Owasso	OK	Triangle	10minutes	The u.f.o. was a triangle and it had lights!!!!!	3/19/09	36.2678985596,-95.8550109863	
12/24/08 17:45	Oklahoma City	OK	Light	10-15 sec.	I saw a light in the sky then another light eminated from it and fell to the earth when it reached earth the object in sky went out.	1/10/09	35.4720115662,-97.5203475952	
12/22/08 03:43	Oklahoma City	OK	Oval	4 minutes	Large oval or triangular metallic object hovering in OKC	1/10/09	35.4720115662,-97.5203475952	
11/27/08 10:30	Ardmore	OK	Light	5 to 10 min.	Family sees strange light moving across night sky that flickers, dims, and brightens.	1/10/09	34.1726799011,-97.1287612915	
11/22/08 00:00	Broken Arrow	OK	Changing	0	regarding this post: http://nuforc.org/webreports/063/S63866.html I am the one who posted the adjacent post from Tulsa listed here: htt	1/10/09	36.0508384705,-95.7894973755	
11/4/08 19:30	Duncan	OK	Light	15 seconds	Brilliant red light slowly descends from high in the sky and disappears behind buildings.	1/10/09	34.5018615723,-97.9575424194	
10/26/08 01:45	Lawton	OK	Unknown	10 sec. each	Two sightings - 4 UFO's - 10 minutes apart - It was amazing!!!	10/31/08	34.605178833,-98.3899230957	
10/15/08 20:42	Norman	OK	Unknown	About 2-3 minutes	I saw a light blue UFO with a low sound emitted that seemed to abduct a dog, and then vanish. 500 Lights On Object0: Yes	10/31/08	35.2207603455,-97.4466018677	
10/8/08 19:30	Tulsa	OK	Light	60 seconds	Round white light/object moving through sky and suddenly disappearing	10/31/08	36.1497383118,-95.9933319092	
10/7/08 22:00	Claremore	OK	Light	Five seconds	Bright greenish white streak in silent sky, looked very close.	10/31/08	36.3110198975,-95.6148986816	
10/5/08 00:00	Toppsey	OK	Cone	5 hr	((HOAX??))  CONE SHAPED.	10/31/08	35.5834884644,-97.5082702637	
9/29/08 20:30	Healdton	OK	Light	15-25 seconds	While out on an evening walk I witnessed a light that suddenly flew off.	10/31/08	34.2330093384,-97.4871673584	
9/29/08 19:45	Okmulgee	OK	Light	about 1 min.	bright light seen in the north going from west to east	10/31/08	35.6232681274,-95.9758529663	
9/24/08 21:33	Duncan	OK	Other	30 Minutes	Numourous Objects In Night Sky For About 45 minutes.  ((NUFORC Note:  We suspect satellites and stars.  PD))	10/31/08	34.5018615723,-97.9575424194	
9/18/08 08:30	Tulsa	OK	Cone	2 minutes	Two syncrinized space crafts moving in and out of existance through Tulsa Sky's.	10/31/08	36.1497383118,-95.9933319092	
9/18/08 05:30	Tulsa	OK	Cone	3 mins	AWESOME SIGHT.... couldn't believe our eyes.	10/31/08	36.1497383118,-95.9933319092	
9/16/08 01:35	Tulsa	OK	Formation	10 minutes	Line formation of Lights in Tulsa,Ok.	10/31/08	36.1497383118,-95.9933319092	
9/14/08 06:40	Walters	OK	Circle	7 minutes	bright white circle light from west to south east, completely silent no flashing lights at all, for around 7minutes	10/31/08	34.357460022,-98.3091888428	
8/17/08 20:01	Oklahoma City	OK	Unknown	4	while waiting for pizza object spotted in sky lasted about 6 min.	1/10/09	35.4720115662,-97.5203475952	
8/7/08 21:40	Choctaw County (southeastern OK)	OK	Light	30 seconds	Bright, glowing white light moving slowly above us with no blinking lights.  ((NUFORC Note:  ISS?  PD))	8/12/08	34.0265007019,-95.5521316528	
8/2/08 11:45	Tulsa	OK	Teardrop	10 seconds	While laying down studying stars with binoculars I saw a ovel-teardrop shaped craft up close with bare eye then with binoculars	8/12/08	36.1497383118,-95.9933319092	
8/2/08 11:45	Tulsa	OK	Oval	10 seconds	August, 2nd 11:45 pm. I saw a oval -teardrop shaped UFO up close with binoculars,.ASTOUNDING! I am still perplexed.....	8/12/08	36.1497383118,-95.9933319092	
7/25/08 23:00	Yukon	OK	Triangle	
	Huge Triangle	8/12/08	35.5054206848,-97.7372665405	
7/12/08 09:00	Texhoma	OK	Unknown	10 min	The green light zoomed across the lake leaving a splitting wake that parted the water.	12/12/09	36.504901886,-101.783912659	
7/5/08 23:00	Leonard	OK	Light	constant	sighting over lake area	8/12/08	35.9208106995,-95.798828125	
7/5/08 21:41	Blue	OK	Sphere	2 minutes	A low, small hovering red orb with a white aura around it.	8/12/08	33.9976196289,-96.2249908447	
7/5/08 20:15	Checotah	OK	Unknown	1 minute	White-Silver Shining Object in Oklahoma Sky	8/12/08	35.4699897766,-95.5224075317	
7/3/08 16:00	El Reno	OK	Diamond	30 SECONDS	White diamond shape' (s) over El Reno, Oklahoma	8/12/08	35.5336418152,-97.9560394287	
6/22/08 23:00	Kingston	OK	Circle	7 minutes	Twin Balls of Fire traveling south to north	7/5/08	33.9981994629,-96.719833374	
6/13/08 22:20	Tulsa	OK	Light	10 minutes	A white light circling in and out of the side of a thunderstom and planes moving to intercept it.	7/5/08	36.1497383118,-95.9933319092	
6/4/08 23:00	Muskogee	OK	Oval	5min.	I was out side doing my yard work, and I happen to look up and I saw this object just sitting there about 75 to 100 feet up, and the cl	6/12/08	35.748249054,-95.3692016602	
6/3/08 13:55	Moore	OK	Cigar	3 minutes	Wife and I saw cigar shaped object, silver, shiny for about 1 minute not moving anywhere and then vanish.	6/12/08	35.3382606506,-97.4856109619	
5/24/08	Fort Suppy	OK	Disk	3-5 seconds	Fort Supply Oklahoma Twister Video Shows 2 Disk objects during tornado footage	6/12/08	36.5737113953,-99.5713195801	
5/14/08 00:45	Ponca City	OK	Circle	20 seconds	Bright round orange object over Ponca City, OK., moving due east.	6/12/08	36.7036018372,-97.0792312622	
5/11/08 23:00	Claremore	OK	Fireball	5-10 seconds	Large Fireball appears from nowhere in Rogers County Oklahoma.  ((NUFORC Note:  Possible meteor?  Any other witnesses?  PD))	7/5/08	36.3110198975,-95.6148986816	
5/11/08 23:00	Tulsa	OK	Fireball	1-2 sec	Mother's Day Night Fireball!	6/12/08	36.1497383118,-95.9933319092	
5/3/08 23:00	Tulsa	OK	Circle	15 Seconds	Three objects traveling North to South over Tulsa/Jenks, OK	6/12/08	36.1497383118,-95.9933319092	
4/5/08 16:50	Tecumseh	OK	Unknown	unknown	group of objects over Tecumseh towards North on sunny clear day.	6/12/08	35.2607116699,-96.936088562	
3/25/08 22:42	Owasso	OK	Triangle	45 sec.	large triangle very load	3/31/08	36.2678985596,-95.8550109863	
3/8/08 14:50	Tulsa	OK	Changing	1min, 10sec	A strange, changing shape UFO over Tulsa.	3/31/08	36.1497383118,-95.9933319092	
3/1/08 19:30	Ryan	OK	Formation	1 hour	Had just finished campfire dinner a took dog for a walk noticing all the stars as there was not a cloud in the sky.  Upon returning to	3/4/08	34.0209884644,-97.9567871094	
2/29/08 22:02	Broken Arrow	OK	Light	47 minutes	A point of light that would move very fast then stop then move again changing directions and even reversing its course.	3/4/08	36.0508384705,-95.7894973755	
2/29/08 03:21	Durant	OK	Rectangle	about 30 seconds	box shape ufo	3/4/08	33.9931983948,-96.3860168457	
2/27/08 22:43	Owasso	OK	Triangle		it was triangular with white lights on the side and red in the back.	3/31/08	36.2678985596,-95.8550109863	
2/27/08 21:00	Enid	OK	Disk	10 minutes	Strange flying disk over Enid, Oklahoma near Vance AFB	3/4/08	36.397228241,-97.8783416748	
2/21/08 20:30	Oklahoma City	OK	Circle	1 hour	stationary red light viewed over Oklahoma City, Oklahoma.  ((NUFORC Note:  Possible sighting of Sirius, possibly?  PD))	3/4/08	35.4720115662,-97.5203475952	
2/13/08 22:17	Hammon	OK	Light	5 min	the blue object moved like no other object i ever saw in my life.	2/14/08	35.6328315735,-99.377532959	
1/30/08 21:00	Oklahoma (southeastern)	OK	Triangle	4 minutes	Two very bright lights in front, made faint humming sound, bright glowing red and white lights underneath object that did NOT flash, fl	2/14/08	35.5514984131,-97.4072113037	
1/30/08 19:30	Oklahoma City	OK	Flash	3 Seconds	My daughter and me both saw a couple of flashed that coincided with the transit of the space station.	2/14/08	35.4720115662,-97.5203475952	
1/17/08	Oklahoma City	OK	Formation	3 minutes	Group of orange glowing lights, flying and darting around in the sky, yet staying together in a group	1/21/08	35.4720115662,-97.5203475952	
1/16/08 05:07	Owasso	OK	Triangle	4 min	Huge triangle shape steady red and white lights not moving and low to the ground appeared many city blocks in length and width	6/12/08	36.2678985596,-95.8550109863	
1/10/08 02:00	Seminole	OK	Circle	20 minutes	A btight, white, flashing light followed my car and then got dircectly above my car for 2 blocks until it flew away very fast.	1/21/08	35.2244491577,-96.6704483032	
1/9/08 18:30	Okmulgee	OK	Cigar	5 minutes	Sighting of the same mile long object that was witnessed by many in Texas. on Jan. 8, 2008	1/21/08	35.6232681274,-95.9758529663	
1/9/08 02:00	Tulsa	OK	Unknown	2 minutes	I was walking home from my local bar and I was looking at Mars because it can be seen so well right now. And I saw A light blinking red	1/21/08	36.1497383118,-95.9933319092	
1/5/08 21:00	Kingfisher	OK	Unknown	10 sec	Large craft moving slowly, low to ground similar to Stephenville, TX	3/4/08	35.8603591919,-97.9326629639	
1/2/08 20:45	Newalla	OK	Fireball	8 seconds	Blue-Green Fireball spotted, oklahoma city area.	1/21/08	35.4060897827,-97.1597900391	
12/22/07 05:00	El Reno	OK	Changing	30 MIN	COLOR CHANGING STROBE LIGHT OVER EL RENO, OK	1/21/08	35.5336418152,-97.9560394287	
12/20/07 17:00	Miami	OK	Diamond	5 minutes	Black Diamond shape object over Miami, Oklahoma	3/4/08	36.8740386963,-94.8775024414	
12/16/07 00:30	Duncan	OK	Rectangle	5 mins	Massive, rectangular-shaped craft with lights underneath	6/12/08	34.5018615723,-97.9575424194	
12/3/07 14:00	Tahlequah	OK	Circle	2-3 minutes	Four silver "dots" flying perfectly in synch with one another over Oklahoma.	3/4/08	35.9113616943,-94.9726486206	
12/2/07 19:00	Sand Springs	OK	Light	45 seconds	looked like satelite that changed colors.	3/4/08	36.1396598816,-96.1082382202	
12/2/07 01:00	Sapulpa	OK	Circle	3 or more hours	crafts over Sapulpa Oklahoma	3/4/08	35.998790741,-96.1082229614	
11/25/07 22:10	Pauls Valley/Maysville (between; Highway 19)	OK	Unknown	15 sec	Two large bright white lights hovering over tree line on HWY 19, between Pauls Valley and Maysville.	11/28/07	35.5834884644,-97.5082702637	
11/23/07 03:00	Grove	OK	Circle	2 hour	clear view on clear night, 5 lights in a row, sighting lasted 2 hours at 3:00AM with binoculars.	11/28/07	36.5934486389,-94.7712478638	
11/13/07 20:00	Guthrie	OK	Disk	40 seconds	saucer is a delta  triangle when directly overhead!!	3/4/08	35.8801193237,-97.4234008789	
