DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
10/9/02 20:55	Winnipeg (Canada)	MB	Light	15 sek	satellite? meet airplane	10/15/02	49.8994407654,-97.1407928467	
8/26/02 00:00	Steinbach (Canada)	MB	Changing	4 min.	What the hell was that?	2/22/05	49.525718689,-96.6839370728	
8/20/02 01:05	The Pas (Canada)	MB	Fireball	2 seconds	very bright green ball of light	8/28/02	53.8134307861,-101.250350952	
8/6/02 15:00	Northern Lake (Canada)	MB	Disk	approx 2 minutes	HBCCUFO CANADIAN REPORT:  Silver disc object hovering above witness over lake.	3/17/04	49.7017211914,-99.000793457	
8/6/02 04:00	Winnipeg (Canada)	MB	Light	1minute	star-like  object hovering in night-sky	8/16/02	49.8994407654,-97.1407928467	
7/18/02 00:30	Winnipeg (Canada)	MB	Other	20 minutes	Zig Zagging Star	7/26/02	49.8994407654,-97.1407928467	
7/15/02 21:30	Arnes/Gimli (R.M. of) ?? (Canada)	MB	Circle	Frequently	Since,1999-2002 on many occaions have seen two diffent types of U.F.O. crafts well out at the cabin. My cabin is around the town of Gim	8/16/02	55.0833587646,-97.1792373657	
7/2/02 15:13	Rivers (Canada)	MB	Disk	One Minute	Disc sighted over Rivers Fair	8/16/02	50.0292816162,-100.237640381	
6/2/02 23:30	Selkirk (Canada)	MB	Triangle	4-8 seconds	Three red lights on triangular shapped craft or 3 seperate objects in triangle formation!	6/12/02	50.1457214355,-96.8739089966	
5/20/02 03:10	Winnipeg (Canada)	MB	Light	5 minutes	A bright Light ,high in the sky  thought it was a shooting star,but it was going really slow and in moving in a pattern not straight	6/12/02	49.8994407654,-97.1407928467	
5/9/02 18:00	Winnipeg (Canada)	MB	Formation	30TO40 MINS	they were flashing orbes of light,consistingof five colors,bright white,deep blue,,amber,like a traffic light,bright red,ang deep green	5/14/02	49.8994407654,-97.1407928467	
5/7/02 23:30	Winnipeg (Canada)	MB		30 minutes	Two senior scientists witness peculiar glowing globe in night sky over Winnepeg.  Unable to identify the object.	6/12/02	49.8994407654,-97.1407928467	
5/7/02 23:23	Winnipeg (Canada)	MB	Other	30 minutes	An experienced amateur astronomer photographed an unusual object in the night sky. It could not be identified.	7/1/02	49.8994407654,-97.1407928467	
3/27/02 21:00	Winnipeg (Canada)	MB	Flash	45 seconds	The craft was fast and strobing.	4/8/02	49.8994407654,-97.1407928467	
3/13/02 00:00	Lac du Bonnet (Canada)	MB	Sphere	30 min	Sphere floating for 30 min.	6/18/04	50.2516288757,-96.0619735718	
12/19/01 18:45	Winnipeg (Canada)	MB	Circle	15 seconds	Red circular object changes colour and speeds up and changes direction slightly.	1/11/02	49.8994407654,-97.1407928467	
12/17/01 19:18	St. Georges (Canada)	MB	Cigar	1 min45 secs	2 bright blue lights on a cigar shaped craft,	5/24/05	50.5394439697,-96.1488876343	
7/28/01 16:00	Winnipeg (Canada)	MB			Rod, Bird or Possible Bug ???	4/22/03	49.8994407654,-97.1407928467	
2/11/01 20:00	Cold Lake/Sherridon (Canada)	MB	Oval	1.min	the craft had a oval shape and it also had a sphere at the bottom of it. the craft had some lights going around it's side.the sphere wa	8/5/01	55.0833587646,-97.1792373657	
7/6/00 01:30	Blood-Vein River (Canada)	MB	Unknown	7 seconds	Unknown military aircraft over wilderness in Manitoba	2/18/01	49.9789199829,-98.4918365479	
4/28/00 23:59	Winnipeg (Canada)	MB	Light	5 minutes	While getting ready for bed I noticed these lights that zoomed across the sky in various movements, it was not a shooting star	12/2/00	49.8994407654,-97.1407928467	
4/27/00 07:25	Winnipeg (Canada)	MB	Cylinder	5 min	I was driving on Waverly in Winnipeg, MB Canada at 7:25 am and I saw a white cylinder object with no lights, no propulsion system.	12/2/00	49.8994407654,-97.1407928467	
4/1/00 22:00	Winnipeg (Canada)	MB	Light	45 seconds	red ball in sky	12/2/00	49.8994407654,-97.1407928467	
12/30/99 18:00	Winnipeg (Canada)	MB	Diamond	Winnipeg	Standing still in the air and was very bright. Was going to go closer but when i moved to get a better look at it, it disapared.	12/2/00	49.8994407654,-97.1407928467	
12/24/99 11:00	Winnipeg (Canada)	MB	Unknown	20 min.	a dark object seen against face of sun.  disc in profile???	3/16/01	49.8994407654,-97.1407928467	
9/26/99 23:30	Winnipeg (north of) (Canada)	MB	Unknown	10 Seconds	Blue light moving rapidly from N/W to S/E. Visible vapour trail, no vehicle visible. Duration approx. 10 seconds.	12/2/00	49.8994407654,-97.1407928467	
5/20/99 12:00	Riverville (Canada)	MB	Disk	5 min	VERY BRIGHT AND FAST MOVING	12/2/00	49.6059188843,-97.0414428711	
4/7/99 23:00	Mumbai, MAH (Canada)	MB	Sphere	15 sec	We were on out our terrace studying the stars in the night sky, when we heard a loud noise, something like a jet plane. We were surpris	12/2/00	52.2575451133,-113.777653194	
10/14/98 06:45	Winnipeg (Canada)	MB	Sphere	1hour	at 6:45am when l was heading off to work  my mom and l saw  5 large white spheres ,they were moving  slowly in a circular  pattern	11/2/04	49.8994407654,-97.1407928467	
8/25/98 14:00	Winnipeg (Canada)	MB	Sphere	30 min	4 witness daytime sighting of metallic rotating ball at Winnipeg international air show.	5/24/05	49.8994407654,-97.1407928467	
6/8/98 04:00	Winnipeg (Canada)	MB	Disk	10 minutes	at 4 am by a military airport a circular object with 5 flashing white lights was watched for 10 min fly across sky then disappear	9/1/04	49.8994407654,-97.1407928467	
2/4/96 23:00	Manitoba (rural) (Canada)	MB	Disk	10 minutes	While driving on the highway one night, I drove right underneath a saucer shaped UFO hovering about 75 feet above the road.	3/19/02	50.574596405,-98.5278091431	
12/27/95 03:00	Winnipeg (Canada)	MB	Other	5-15mins	Weird lights over Winnipeg	2/18/01	49.8994407654,-97.1407928467	
11/20/91 21:00	Winnipeg (Canada)	MB	Light	unsure	Beautiful ball of light instills awe	12/2/00	49.8994407654,-97.1407928467	
10/16/88 00:34	Winnipeg (Canada)	MB	Triangle	20 minutes	Triangular shape lands in a manitoban field.  ((NUFORC Note:  Possibly not a serious report.  PD))	5/11/05	49.8994407654,-97.1407928467	
7/1/88 12:00	Winnipeg (Canada)	MB	Sphere	30sec	2 spere's tumbeling across the sky on a partly cloudy day	12/16/05	49.8994407654,-97.1407928467	
6/1/85 09:45	Winnipeg (Canada)	MB	Disk	5 min	1st - Brassy Metalic Hockey Puck Disc with black port holes and honey comb underneath.	12/5/01	49.8994407654,-97.1407928467	
7/1/84 03:00	Thompson (Canada)	MB	Unknown	10 seconds	three objects travelling in a low flight pattern in a northerly direction	4/2/99	55.7442817688,-97.8506774902	
7/14/83 00:30	Nelson House (Canada)	MB	Unknown	half an hour	What I saw was the darkest, crystal eyes I have ever seen!	7/16/03	55.7969398499,-98.868927002	
10/24/77 19:00	Winnipeg (Canada)	MB	Triangle	1 minute	Black Triangle hovers over car in city (soundless), street lights went out, "whoosh" acceleration, then street lights  back on.	11/21/10	49.8994407654,-97.1407928467	
3/27/77 00:00	West Hawk Lake (Canada)	MB	Oval	7 seconds	One yellow oval light observed high in the sky moving due North at a high clip (rate) of speed.	5/11/05	49.7332992554,-95.1999969482	
8/15/76 21:00	Fort Alexander (Canada)	MB	Circle	1 hour	Gold colored globes	4/1/01	50.6121711731,-96.2960586548	
8/1/76 17:00	Lockport (near Selkirk) (Canada)	MB	Light	1-2 minutes	White light deposited two red lights and then zipped off into the sky.	7/1/02	50.089389801,-96.9549484253	
12/16/75 21:00	Cranberry Ortage (Canada)	MB	Disk	1 hour	Me and two of my friends were snowmobiling on lake atapapuskow and then we stop for a cigarette when we saw a light coming toward us we	8/24/04	54.58618927,-101.377151489	
6/1/75 22:00	Grandview (Canada)	MB	Rectangle	30 minutes	as i think back on the year it happened i was 8 going on 9 my mother brought me and my two brothers outside because we lived just in a	2/14/08	51.1684112549,-100.69959259	
6/15/73 23:00	Winnipeg (Canada)	MB	Sphere	15 mins	my friend and i were checking out venus in his new telescope being very young at the time, we looked to the south the night was cloudle	11/11/03	49.8994407654,-97.1407928467	
6/30/66 15:00	Portage La Prairie (Canada)	MB	Disk	About 10 minutes	I was a non-believer in UFOs. However, after being a witness to a sighting, count me as a believer!	4/16/05	49.9730796814,-98.2905578613	
8/1/62 17:00	Hudgson (Canada)	MB	Oval	60 seconds	My mother and I have seen a U.F.O. at very close range. We can identify this object as a flying object unknown to mankind.	12/2/00	51.2141113281,-97.5708236694	
6/1/51 07:00	Brandon (Canada)	MB	Disk	30 minutes	Circular Craft and Man in Black Sighted in Summer of 1951 at Brandon, Manitoba, Canada	2/18/01	49.8476905823,-99.9620132446	
