DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
5/28/10 00:16	North Mankato	MN	Sphere	:17	Object flew from the southeast gaining slight altitude as it floated across the sky just under cloud level at a high rate of speed. Obj	6/3/10	44.1700286865,-94.0149078369	
5/27/10 22:20	Rochester	MN	Light	1 hour	Appeared to be a plane, but had three bright lights and hovered.	6/3/10	44.0193481445,-92.4591522217	
5/21/10 23:45	Edina	MN	Unknown	ongoing	I came home from dinner with my two sisters in Minneapolis, and there were 3 lights moving in their own circular directions, converging	6/3/10	44.9116287231,-93.3482208252	
5/16/10 21:30	Hugo	MN	Other	3 minutes	Two bright lights, pentagonal in shape an red in color, moved across the northern sky, hovered, then flew off quickly.	6/3/10	45.1621894836,-92.9925765991	
5/8/10 22:25	Isanti	MN	Other	about 20 seconds	This was a bright, fast moving object that was in view for about 15 seconds before disappearing.	5/12/10	45.4930114746,-93.2573471069	
5/4/10 23:40	Saint Cloud	MN	Oval	5 seconds	the bright blue oval object flew straight for 5 seconds then instantly vanished	5/12/10	45.5658607483,-94.197517395	
4/23/10 01:45	Stillwater	MN	Sphere	30 minutes	A strange glowing / pulsating colored light was observed in the skys along with a jet that seemed to intercept it	5/12/10	45.0567016602,-92.8105697632	
4/18/10 22:00	Truman	MN	Formation	less than a minute	Cloudy V formation UFO seen over Southern MN	5/12/10	43.8282394409,-94.428062439	
4/18/10 09:41	Truman	MN	Triangle		we were having a fire and then we were messing with a lazar in the smoke to see the bean and then the UFO came and it scared the crap o	5/12/10	43.8282394409,-94.428062439	
4/16/10 21:30	Wheaton	MN	Triangle	5-7 SECONDS	Flying v with lights around parimeter	1/5/11	45.8043708801,-96.4988632202	
4/15/10 22:30	Minneapolis	MN	Disk	five minutes	disc shaped craft seen over kenwood neighborhood Minneapolis	5/12/10	44.9790306091,-93.2649307251	
4/14/10 22:00	Rochester	MN	Sphere	5-10 seconds	Bluish bright ball of light soars over low clouds over neighborhood east to west, lit up sky, saw between cloud breaking.	5/12/10	44.0193481445,-92.4591522217	
4/13/10 22:30	Hugo	MN	Sphere	1 Minute	Two red, glowing spheres were traveling in a manner that defied the laws of gravity and left the atmosphere with unexplainable speed.	5/12/10	45.1621894836,-92.9925765991	
4/10/10 22:10	Grove City	MN	Triangle	5 SECONDS	Noiseless flying Triangular craft over town.	4/13/10	45.1492195129,-94.686630249	
3/31/10 22:00	International Falls	MN	Cross	45 min	It was just after 10pm. and I was going to bed and I was going upstairs to my bedroom. As I got to my foyer I looked out my front door	4/13/10	48.6026000977,-93.4036483765	
3/1/10 17:00	Cook	MN	Light	10 MINUTES	Abnormal lights in the northern sky.	5/29/11	47.8492584229,-92.6866912842	
2/20/10 22:00	Marshall	MN	Light	6-10 seconds	Green, orb-like UFO spotted outside Marshall, MN.	11/21/10	44.4490089417,-95.7916717529	
1/28/10 20:30	Stillwater	MN	Light	15 minutes	Bright lights over St. Croix River/Bayport area Minnesota	2/14/10	45.0567016602,-92.8105697632	
12/20/09 05:40	Sartell	MN	Light	10 min	star took off after watching it	5/12/10	45.6236801147,-94.203453064	
12/11/09 23:00	St. Louis Park	MN	Oval	7 seconds	aqua/green bright oval shaped light, stop then blast off FAST	2/14/10	44.9484786987,-93.3433914185	
12/11/09 01:15	Inver Grove Heights	MN	Fireball	
	Looked like something about to crash.  ((NUFORC Note:  Possible meteor??  Other reports from MN for same date.  PD))	12/12/09	44.831199646,-93.0627975464	
12/1/09 05:50	Sartell	MN	Light	10 minutes	Appered to be a star for about 10 minutes then it took off like a bat out of _ell.	4/13/10	45.6236801147,-94.203453064	
11/29/09 23:59	Burnsville	MN	Chevron	20 minutes	Orbiting light spheres and gold lights in boomerang shape	12/12/09	44.7658500671,-93.274772644	
11/28/09 06:45	Spring Lake Park	MN	Sphere	5mins	we saw two spheres one large one small following we have no idea as to their size just two white spheres	12/12/09	45.1149902344,-93.2370605469	
11/26/09 17:00	Spring Lake Park	MN	Sphere	2mins.	i would call it a sunlike sphere	2/14/10	45.1149902344,-93.2370605469	
11/7/09 02:30	Hopkins	MN	Light	1 Hour	6 lights which looked liked stars but were moving like the UFP's seeon on TV	12/12/09	44.9224090576,-93.4134674072	
10/31/09 20:30	Hastings	MN	Oval	10 seconds	Small fast moving Cloud like looking UFOs > Moving in same direction at same fast speed.	12/12/09	44.7422904968,-92.851890564	
10/18/09 20:00	St. Paul (694e and also 96)	MN	Light	Several minutes	Possible UFO crash near St. Paul MN	12/12/09	44.9438209534,-93.0933227539	
10/17/09 21:30	Maple Lake	MN	Fireball	1/2 second	Green fireball north of Maple Lake, Minnesota	12/12/09	45.2301483154,-94.0018692017	
10/17/09 12:50	St. Cloud	MN	Light	10mins	10/17/09 st.cloud mn light 5-10mins and orange light over down town st.cloud	12/12/09	45.5658607483,-94.197517395	
10/13/09 23:10	Crookston	MN	Triangle	3 min	Saw it over high-tension lines for a few min then flew off to the west.	12/12/09	47.774230957,-96.6064529419	
9/25/09 21:00	Coon Rapids	MN	Cigar		Green, red, and blue pulses of light that stayed stationary in one spot for several hours with no movement.	12/12/09	45.1730918884,-93.304397583	
9/20/09 00:47	Duluth	MN	Fireball	5 minutes	Firey orange object over Duluth, Minnesota	12/12/09	46.7879600525,-92.0998535156	
9/19/09 23:08	Zumbrota	MN	Other	8 seconds	Octagon shaped craft made a 90 degree turn	12/12/09	44.289478302,-92.669128418	
9/19/09 21:55	Minneapolis	MN	Light	25 Min	UFO - Viewed From Downtown Minneapolis, MN	12/12/09	44.9790306091,-93.2649307251	
9/17/09 00:00	Brownsdale	MN	Changing	4 hrs	((HOAX??))  Hurry up and check this out wierd things fill the sky and really scary things have been happening!!!	12/12/09	43.7403793335,-92.8693237305	
9/12/09 22:00	Inver Grove Heights	MN	Fireball	5-10 minutes	fireballsin sky	12/12/09	44.831199646,-93.0627975464	
9/8/09 21:00	Isanti	MN	Formation	5 Minutes	2 Strange lights in a line formation.  ((NUFORC Note:  ISS and Space Shuttle in formation.  PD))	12/12/09	45.4930114746,-93.2573471069	
9/8/09 20:30	Ely	MN	Other	5 min	star like crafts  moving at high rate of speed.  ((NUFORC Note:  ISS and Space Shuttle in formation.  PD))	12/12/09	47.9032211304,-91.8632507324	
9/6/09 21:15	Saint Paul	MN	Formation	5 minutes	4 flashing lights moving in a formation over St. Paul, MN.	12/12/09	44.9438209534,-93.0933227539	
8/31/09 13:50	Minneapolis	MN	Oval	2 times	While walking around Minnehah Park in Minneapolis Mn. I don't know what these are. I took these photos with a casio small digital camer	12/12/09	44.9790306091,-93.2649307251	
8/29/09 21:15	Faribault	MN	Triangle	40 seconds	5 orange lights in a V shape in the sky moving slowly south for 40 seconds then it sped up & disappeared.	12/12/09	44.2946891785,-93.2753829956	
8/25/09 23:45	Saint Paul	MN	Formation	2 min	strange lights in saint paul mn	8/27/09	44.9438209534,-93.0933227539	
8/23/09 04:15	Minneapolis	MN	Light	10 min	Bright star like objects	8/27/09	44.9790306091,-93.2649307251	
8/22/09 21:30	Annandale	MN	Light	10 minutes	A circular, rotating amber light decended and disappeared.  Then the same light later ascended.	8/27/09	45.261390686,-94.1237487793	
8/16/09 00:10	Britt	MN	Light	30 minutes	Blinding lights over Britt,MN	8/27/09	47.6372909546,-92.5659637451	
8/15/09 23:00	Two Harbors	MN	Light	1 hour	We watched as three jets flew over us and headed towards a bright light that did things that we to this day can not forget..	4/3/11	47.0257110596,-91.6664199829	
7/28/09 00:30	Bloomington	MN	Circle	1 hour	((HOAX??))  lightship it changed colors very bright.	8/5/09	44.8204917908,-93.3063583374	
7/27/09 14:00	Forest Lake	MN	Unknown	minutes	Unknown water disturbance	8/27/09	45.2819099426,-92.9841995239	
7/25/09 04:00	Stillwater	MN	Light	30 min. +	I saw a light over my house that was brighter than any light in the sky. It looked light a plane light but it was brighter but it would	8/5/09	45.0567016602,-92.8105697632	
7/17/09 22:00	Eagan	MN		10min	4  0ink balls of light appeared in the sky, in formation.  THey moved horizontaly and were completely silent, they floated to the west	8/5/09	44.8180809021,-93.1671295166	
7/14/09 00:32	Inver Grove Heights	MN	Light	1 second	Bright light shoots across the sky underneath the clouds and then vanishes.	8/5/09	44.831199646,-93.0627975464	
7/12/09 03:25	Northfield	MN	Unknown	1 minute	Basically a dark spot in the night sky with very distinct non-aircraft lights, Went from SW to NE	8/5/09	44.4496002197,-93.1537628174	
7/6/09 00:47	Saint Paul	MN	Triangle	):47	twin cities triangle - july 6, 09	8/5/09	44.9438209534,-93.0933227539	
7/4/09 23:59	Chisago City	MN	Triangle	15 mins	perfect triangle of moving orange lights in Minnesota	8/5/09	45.3739891052,-92.8887634277	
7/2/09 23:30	Vergas	MN	Formation	2 min	During a vacation with my son on a lake in Minnesota we went for a late night cruise and had a couple beers while looking at the stars	8/27/09	46.6567382812,-95.8050994873	
6/22/09 23:00	Lakeville	MN	Flash	Still going	It is about 11.00 at night and I saw two objects and one is on far south side about 40 degree angle.	8/5/09	44.6570091248,-93.242729187	
6/14/09 23:35	Woodbury	MN	Circle	45 seconds	nightime, fuzzy circle (a bit brighter than a nightime cloud) with an intermittently flashing amber light beneath, moving quickly NNW.	8/5/09	44.9198684692,-92.940612793	
5/25/09 00:45	Minneapolis	MN	Light	7sec	light moved from the nnw to the ssw then changed direction sharply and headed nnw, diffuse red in color.	6/9/09	44.9790306091,-93.2649307251	
5/24/09 22:00	Milaca	MN	Light	3:00mins	Ball of light in the sky	6/9/09	45.7513084412,-93.6498718262	
5/23/09 21:48	Zimmerman	MN	Circle	1min	We witnessed a lighted object in the sky, that was orange in color with a circular structure,	6/9/09	45.4433288574,-93.5927734375	
5/20/09 20:30	New Brighton	MN	Rectangle	4 seconds	At dusk, watching the first stars of the evening make their appearance a bright rectangle appeared at arround 90 degrees ( almost strai	6/9/09	45.0632400513,-93.1931228638	
5/6/09 00:45	Lindstrom	MN	Light	5 minutes	Looked like a satellite, but moved in all sorts of different directions at varying speeds.	5/12/09	45.3898010254,-92.8457565308	
4/21/09 21:40	Embarrass	MN	Light	15 seconds	Bright amber lights, rotating around with small white lights moving quickly and erratically in night sky.	5/12/09	47.6611289978,-92.1978912354	
4/10/09 21:30	Ramsey	MN	Teardrop	2 minutes	Red -Orange teardrop shaped ,  silent  fast moving obect	4/14/09	45.0170402527,-93.0994796753	
4/9/09 21:30	Brainerd	MN	Disk		Expeirence of Wonderness and mystery... Never thought could be so close, yet so far away.	5/12/09	46.3531608582,-94.2006912231	
4/4/09 23:59	Webster	MN	Light	10 seconds	Last night, about 12 midnight on April 4th 2009 I was sitting in our sunroom (large windows) at our computer looking at colleges online	4/14/09	44.5297012329,-93.3551177979	
3/27/09 21:40	Shelly	MN	Other	20 Minutes	Saw a big blue light and a smaller red light dropped out of the blue light. They passed over me and took off up into the sky.	4/14/09	47.4591217041,-96.818031311	
3/8/09 04:10	Minneapolis	MN	Light	1:00	strange white lights  ((NUFORC Note:  Possible advertising lights?  PD))	3/19/09	44.9790306091,-93.2649307251	
2/10/09 12:00	Crookston	MN	Circle	15 seconds	Round, silver UFO hovers over house, disappears in broad daylight	8/24/10	47.774230957,-96.6064529419	
2/8/09 10:00	Duluth	MN	Triangle	3 minutes	((HOAX??))  black triangle, three white lights on bottom, 1 pilot human, windy sound, slow, near woods or airport, see in craft,	4/13/10	46.7879600525,-92.0998535156	
2/7/09 22:30	Canby	MN		8 MIN	Saw the fireball in the sky drove at it proceded to go west and dissaperd followed it for 6 min very fast and silent.	3/19/09	44.7082710266,-96.2770309448	
1/27/09 19:00	Minneapolis	MN	Light	1 hour+	Very bright light under clouds that isn't moving.  ((NUFORC Note:  Venus, sighted through overcast?  PD))	3/19/09	44.9790306091,-93.2649307251	
1/23/09 07:15	Bloomington/Minneapolis	MN	Triangle	20 minutess	I was driving on a highly used freeway across a bridge. I Don't remember much, I just remember feeling like this doesn't seem normal. P	3/19/09	44.950340271,-93.2524719238	
1/21/09 18:57	Saint Louis Park	MN	Light		01/21/09 at 18:57 went outside for a smoke when I spotted this bright light that was slowly moving up and down. It was not a plane or s	3/19/09	44.9484786987,-93.3433914185	
1/16/09 18:30	Buffalo	MN	Light	at least 2 hours	Bright, white object with flashing red, yellow, green, and blue lights hovering in the night sky seen from Buffalo, Minnesota	3/19/09	45.172580719,-93.8762283325	
1/2/09 19:30	St. Paul	MN	Light	3 seconds	Fast shooting light through the clouds over Lake Owasso	1/10/09	44.9438209534,-93.0933227539	
12/31/08 16:35	Minneapolis	MN	Triangle	15	Flashing triangular lights over North Minneapolis New Year's Eve 12/31/08	1/10/09	44.9790306091,-93.2649307251	
12/27/08 18:00	St. Cloud	MN	Triangle	1 hour	triangle in the sky 12/27/08 800pm just south of st cloud betwen I94 and 75	1/10/09	45.5658607483,-94.197517395	
