DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
10/31/09 11:15	Belen	NM	Formation	15 min	Observed 4 light formation blinking red/green at a frequency of 1 per second approx 20 miles ESE of belen nm altitude approx 10000 ft.	12/12/09	34.6607894897,-106.776916504	
10/15/09 18:00	Tucumcari	NM	Teardrop	1 hour	Object was not a weather balloon, or any known aircraft.	12/12/09	35.1785507202,-103.724861145	
10/9/09 23:00	New Mexico	NM	Cone	20 sec	colors shined where can tell the shape of the craft, the tip was the front and the circle was the back with fire coming out of it u	12/12/09	32.3068695068,-106.757522583	
9/20/09 06:00	Placitas	NM	Light	30 minutes	Very large star like object dropped three smaller bright objects.	12/12/09	35.3081588745,-106.436317444	
9/19/09 17:15	Bernalillo	NM	Teardrop	2 hrs. 15 min.	Pearlescent, teardrop object stationary in sky for two hours, turns red and disappears at night fall	12/12/09	35.0515098572,-106.670150757	
8/19/09 22:00	Albuquerque	NM	Cigar	3 hrs	Short cigar shaped object with rays of light eminating from one end; stayed in the sky for 2 hrs+.	8/27/09	35.0841789246,-106.648643494	
8/7/09 22:20	Albuquerque	NM	Rectangle	15 min	Black Rectangle Three Green Light Bars UFO Crash seen from Albuquerque 08/07/2009	8/27/09	35.0841789246,-106.648643494	
8/5/09 21:09	Kenna	NM	Formation	5 minutes	Lights flashing in sky.	8/27/09	33.8890190125,-103.711303711	
8/5/09 20:45	Roswell	NM	Light	35 seconds	Large orange lights north of Roswell, NM	8/27/09	33.394821167,-104.522750854	
8/4/09 20:57	Albuquerque	NM	Other	2 minutes	Blue/Green Glowing Figure 8 shape sighted in North East Albuquerque - followed by possible Military Aircraft	8/5/09	35.0841789246,-106.648643494	
7/29/09 00:40	Lincoln	NM	Oval	40 min	New Mexico  bright light and many pods flying about	8/5/09	33.4930801392,-105.388961792	
7/26/09	Chamita	NM	Light	5 -7 sec.	Me and brother in law and his wife, were waiting for famliy to come back from Toas fiesta. After a good rain we were just outside the h	8/21/11	36.0711517334,-106.098503113	
7/24/09 21:30	Albuquerque	NM	Changing	Approximately 15 minutes	Albuquerque, New Mexico USA Object/Lights Night Sky July 24, 2009 21:31-21:51 PM	8/5/09	35.0841789246,-106.648643494	
7/17/09 00:00	Santa Fe	NM	Light	minutes	Odd lights - objects in sky.	12/12/09	35.6915397644,-105.937400818	
7/14/09 21:20	Las Cruces	NM	Unknown	9 seconds	A very large brightly lit object floats over buildings without a sound and disappears.	8/5/09	32.306728363,-106.777732849	
6/23/09 23:00	Vaughn	NM	Triangle	10 sec.	Trucker witnesses very large, unlighted triangle hover above his truck.	8/5/09	34.6017417908,-105.204460144	
6/10/09 21:10	Roswell	NM	Sphere	30 seconds approx	Single UFO flying at night splits into 2, then regroups back into 1 in skies over the desert near Roswell, NM	8/5/09	33.394821167,-104.522750854	
6/2/09 00:40	Dulce	NM	Light	4-5 minutes	Flashlight looking lights looking for something in feild in Dulce, New Mexico.	8/5/09	36.9336090088,-106.996643066	
6/1/09 21:03	Portales	NM	Disk	10 seconds	Massive bright lights over the plains of New Mexico on a object that is not normal in this world .	8/5/09	34.1843109131,-103.339599609	
5/28/09 21:30	Albuquerque	NM	Light	1 Minute	Still for 5 seconds and very bright	6/9/09	35.0841789246,-106.648643494	
5/28/09 21:30	Albuquerque	NM	Light	1 Minute	Los Ranchos Bright Light	6/9/09	35.0841789246,-106.648643494	
5/28/09 04:00	El Rito	NM	Light	45 minutes	Bright object descended rapidly, leaving a shower of sparks, and turned in a J shape, then stayed the same.	6/9/09	34.999080658,-107.300086975	
5/28/09	Farmington	NM	Changing	8minutes	80 to a100 strange lighted objects coming from the east skys	6/9/09	36.7281417847,-108.205688477	
5/24/09 02:15	Las Cruces	NM	Circle	15 min	On April 23, 2009 I saw three objects with bright lights that follow our vechicle on the freeway.	8/5/09	32.306728363,-106.777732849	
5/17/09 20:31	Las Cruces	NM	Diamond	20 min	Bright diamond shape craft stayed in one place . Looked like it changed from 1-3 crafts, appeared for about 20 min and tucked away behi	6/9/09	32.306728363,-106.777732849	
5/17/09 20:00	Las Cruces	NM	Cone	1 hour	Light oval shaped or circular object.	6/9/09	32.306728363,-106.777732849	
5/17/09 19:45	Las Cruces	NM	Sphere	2 hours	bright orbs in triangular formation over NASA facility in Las Cruces, NM 7:45pm 5/17/09	6/9/09	32.306728363,-106.777732849	
5/17/09 19:00	Carlsbad	NM	Cylinder	still!	Bright shimmering  cylinder seen in sky over Carlsbad, NM  05/17/2009	6/9/09	32.4185905457,-104.229019165	
5/16/09 10:15	Las Cruces	NM	Cylinder	8 minutes	Large white cylinder UFO around passenger jet	6/9/09	32.306728363,-106.777732849	
5/1/09 19:30	Albuquerque (near)	NM	Light	3 minutes	Bright light heading for Earth near Albuquerque, NM	8/24/10	35.0841789246,-106.648643494	
5/1/09 19:30	Albuquerque (near)	NM	Light	3 minutes	Bright light heading for Earth near Albuquerque, NM	8/24/10	35.0841789246,-106.648643494	
4/29/09 22:30	Los Lunas	NM	Chevron	2 SECONDS	Chevron shaped craft with dim lights on the botton looked like 3 on each wing. Super quiet.	5/12/09	34.811630249,-106.74256897	
4/21/09 21:40	Albuquerque	NM	Teardrop	about 30 -45 seconds	bright teardrop flys over the freeway in ALbuquerque	5/12/09	35.0841789246,-106.648643494	
4/20/09 18:35	Las Cruces	NM	Fireball	10 minutes	Orange Fireball Traveling Northbound Over Las Cruces	5/12/09	32.306728363,-106.777732849	
4/20/09 11:00	Continental Divide	NM	Other	8 seconds	April 20 2009 Simi Circular craft Silver in color/with a teardrop shaped white underbelly seen near entrance to Chaco Canyon New Mexico	5/12/09	35.3619003296,-108.052627563	
4/10/09 23:50	Bernallilo (entering to Alburquerque)	NM	Cone	2 minutes	Hello! I happened to find this site, and decided to report my observation which took place quite a few months ago while in New Mexico.	2/14/10	35.0515098572,-106.670150757	
4/8/09 05:00	Fort Sumner	NM	Light	A few seconds	Odd light	4/14/09	34.4717102051,-104.245300293	
3/30/09 22:00	Truth or Consequences	NM	Light	1 min	um ..... saw light moveing in the night sky while working on truck	4/14/09	33.1360015869,-107.231689453	
3/28/09 21:30	Winston (near)	NM	Fireball	3-5 seconds	Meteor or Fireball between Cuchillo and Winston NM March 28 2009  about 9:30 PM very light and very big.	4/14/09	33.3555908203,-107.639427185	
3/20/09 10:40	Deming	NM	Other	15 minutes	I observed a hovering object along N.M. highway 11 south of Deming N.M. at 10:40 am for 15 minutes as I drove north.	4/14/09	32.268081665,-107.758666992	
1/31/09 02:30	Gladstone (near; hiway 56, mile marker 56)	NM	Light	40 minutes	Extremely close large object hovering over side of road with immense lighting in unworldly strobe motion suddenly object was miles away	3/19/09	36.3051185608,-104.00415802	
1/28/09 12:05	Albuquerque	NM		1 minute	UFO Sighted at school in Albuquerque, NM	3/19/09	35.0841789246,-106.648643494	
1/20/09 19:00	Lordsburg (east of)	NM	Rectangle	45 min.	very strange object	5/12/09	32.3498306274,-108.708808899	
1/16/09 18:30	Albuquerque	NM	Other	30 seconds	Three spheres of light connected in a club like shape, lower lights soft whitish, upper light yellowish orangish traveling silently.	3/19/09	35.0841789246,-106.648643494	
12/14/08 02:15	Grants	NM	Unknown	30min still going	2 orange flashing lights with 2 different color lights at bottom. The top light keep blinking.  ((NUFORC Note:  Star??  PD))	1/10/09	35.1506309509,-107.849876404	
11/28/08 18:30	Hobbs	NM	Light	15 min	2 BRIGHT LIGHTS OVER THE S SKY OVER HOBBS,N.M.  ((NUFORC Note:  Venus and Jupiter??  PD))	1/10/09	32.6965713501,-103.128211975	
11/21/08 22:00	Las Cruces	NM	Light	19 Minutes	Two seperate lights hovering and moving in circular motion.	1/10/09	32.306728363,-106.777732849	
11/8/08 04:00	Mt. Dora	NM		5 seconds	I seen a bright green light with a green streak behind it headed toward the ground at a massive speed. I looked for an impact but their	1/10/09	36.5183410645,-103.489860535	
11/3/08 00:00	Albuquerque	NM	Rectangle	20 minutes	Super fast neon rectangle being chased by Air Force jets.	1/10/09	35.0841789246,-106.648643494	
10/28/08 19:38	Medanales	NM	Fireball	2 minutes	I saw a chartreuse green fireball with a trail of orange sparks as I was driving on the night of Oct. 28, 2008.	10/31/08	36.1754188538,-106.183151245	
10/28/08 19:29	Albuquerque	NM	Fireball	7-10 seconds	Large bright breen object north of Albuquerque that appeared to be breaking up.	10/31/08	35.0841789246,-106.648643494	
10/19/08 02:00	Albuquerque	NM	Other	about 5 seconds	Unknown shape  ( known sound )	10/31/08	35.0841789246,-106.648643494	
10/12/08 09:00	Rio Rancho	NM	Disk	30 seconds-1 minute	The UFO was a sacer shaped, silver object.	10/31/08	35.2415885925,-106.66002655	
10/11/08 22:20	Albuquerque	NM	Fireball	2 minutes	Vehicle out of southern sky thought to be shooting star hovers over city.	10/31/08	35.0841789246,-106.648643494	
10/7/08 12:00	Angel Fire	NM	Other	5 seconds	Noticed object in photo while downloading from camera to computer. ((NUFORC Note:  We believe obj. is flower petal, or butterfly.  PD))	10/31/08	36.3940696716,-105.286178589	
10/6/08 22:00	Albuquerque	NM	Light	5min	In the ssw, about degrees above the horizon, seemingly under some low clouds, my wife and I saw an upright cylinder shaped light that w	10/31/08	35.0841789246,-106.648643494	
10/5/08 21:18	Albuquerque	NM	Unknown	2-3 seconds	Two "Exhaust Port" white lights streaking across the sky in Albuquerque that instantly vanished.	10/31/08	35.0841789246,-106.648643494	
9/30/08 01:25	Las Vegas	NM	Diamond	2 minutes	4 Lights moving in unison then diappeared after a sudden bright flash of light over Mora county, NM	10/31/08	35.5956802368,-105.216278076	
9/27/08 00:30	Santa Rosa	NM	Fireball	20 seconds	A large yellow fireball traveling slowly and nearly horizontal across the night sky	10/31/08	34.9410400391,-104.688552856	
9/15/08 18:30	Roswell	NM	Changing	30-45 min.	bright blue illuminating object  above the buildings hanging out in the sky changed shapes and colors	10/31/08	33.394821167,-104.522750854	
9/3/08 22:37	Quemado	NM	Sphere	45 minutes	Color changing sphere in the sky for about 45 minutes	10/31/08	34.3424110413,-108.494163513	
8/30/08 21:00	McIntosh	NM		30 min.	The 2 orange spheres just stayed in place and one would flash bright then the other, they didn't move other than that.	3/19/09	34.8767318726,-106.052818298	
8/22/08 20:30	Las Cruces	NM	Light	5-8 MINUTES	SOMETHING ON FIRE MOVING RAPIDLY AWAY SILENTLY AND DISAPPEARING	10/31/08	32.306728363,-106.777732849	
8/17/08 10:30	Ocean City	NM	Oval	15 MINUTES	BLIMP SHAPPED OBJECT IN THE SKY. 500 Lights On Object0: Yes	10/31/08	34.42137146,-106.108383179	
8/14/08 12:03	New Mexico (location unknown)	NM	Unknown	35 SECONDS	Whitesh Grey creature in southern new mexico,  ON I-10 Just east of a  a rest  stop	12/12/09	32.3068695068,-106.757522583	
8/9/08 19:03	Roswell	NM	Light	3 min.	09/08/08  Roswell, NM  Light (object reflecting setting sun light)  still, then dash e/se in less than one sec.to horizon	10/31/08	33.394821167,-104.522750854	
8/5/08 21:54	Hobbs	NM	Teardrop	20-30 Seconds	Large, pear shaped (upside down teardrop shape) object glowing orange, then drifted away.	8/12/08	32.6965713501,-103.128211975	
8/4/08 21:53	Roswell	NM	Unknown	4-6 seconds	Unidentified Circle of Light accelerates and disappears at very high altitude	8/12/08	33.394821167,-104.522750854	
7/31/08 00:15	Santa Fe	NM	Light	One hour plus	Bright, multicolor light hovering in air in rural Santa Fe	8/12/08	35.6915397644,-105.937400818	
7/26/08 22:29	Isleta	NM	Unknown	3 Seconds	Sudden loss of signal on my Sirius satellite radio and police scanner.	8/12/08	34.9069595337,-106.688591003	
7/24/08 23:30	Aztec	NM	Fireball	5-6 seconds	huge, bright meteor seen over Aztec, New Mexico...again.	8/12/08	36.826171875,-107.992668152	
7/23/08 23:30	Aztec	NM	Other	5-6 seconds	huge, bright meteor seen over Aztec, New Mexico	8/12/08	36.826171875,-107.992668152	
7/19/08 18:24	Albuquerque	NM	Disk	3-5 Minutes	Black round disk over Albuquerque	8/12/08	35.0841789246,-106.648643494	
7/18/08 03:15	Albuquerque	NM	Light	15 minutes	When first sighting the light it was moving unusually fast and changed course after a few minutes and then conducted erratic movements.	8/12/08	35.0841789246,-106.648643494	
7/4/08 22:30	Albuquerque	NM	Sphere	4 seconds	Sphere seen at Fourth of July Fireworks Albuquerque	7/5/08	35.0841789246,-106.648643494	
6/29/08 21:00	Las Cruces	NM	Unknown	90 mins	UFO's Over Las Cruces?	7/5/08	32.306728363,-106.777732849	
6/28/08 05:10	Alamogordo	NM	Light	40 seconds	Bright red light hauling ass through the sky.	7/5/08	32.8992500305,-105.960319519	
6/20/08 10:00	Unknown	NM	Cylinder	5 seconds	We were flying to Ontario, California from Atlanta, Georgia and were about 1 1/2 hours away from landing. My guess is we were over New	10/31/08	34.42137146,-106.108383179	
6/9/08	Roswell	NM			((HOAX))  I WAS AROUND SEVEN YEARS OLD WE WERE COMING HOME AROUND EIGHT AT NIGHT.	6/12/08	33.394821167,-104.522750854	
6/8/08 20:20	Ruidoso	NM	Sphere	10 minutes	Ruidoso, Mexico observed a light object followed by an aircraft traveling west to east it was a sphere bright in color	6/12/08	33.3336982727,-105.68006134	
6/8/08 19:30	Albuquerque	NM	Other	approx 10 min	Bright stationary circular object in high atmosphere in broad daylight gives way to five smaller moving crescents	6/12/08	35.0841789246,-106.648643494	
5/31/08 17:00	Sante Fe	NM	Light	15 minutes	Stationary bright white non-twinkling light in sunny late aftenoon in the expansive Sante Fe NM sky.	10/31/08	35.6915397644,-105.937400818	
5/20/08 07:25	Santa Fe	NM	Circle	30seconds	A bright solid round light above mountain south of Santa Fe, NM.	6/12/08	35.6915397644,-105.937400818	
5/9/08 00:00	Albuquerque	NM	Unknown	10-15 seconds	Im not too sure on the time a hour or two after nightfall. So maby 10=11pm. I was in back yard smoking and looking into the south west	6/12/08	35.0841789246,-106.648643494	
4/20/08 15:00	Moriarty	NM	Light	3 minutes	the ufo was moving fast and erraticly it was moving in immposible ways	7/5/08	35.0066490173,-106.045150757	
4/18/08 21:25	Gallup	NM	Other	2 minutes	huge bright white  horeshoe lit object	6/12/08	35.5278396606,-108.743560791	
3/29/08 00:05	Los Lunas	NM	Circle	~4	Large bright orange light in the northern sky twards Albuquerque.	3/31/08	34.811630249,-106.74256897	
3/28/08 00:05	Las Cruces	NM	Light	10 minutes	Two unexplainable lights over  the southern horizon near Las Cruces, New Mexico.	3/31/08	32.306728363,-106.777732849	
3/26/08 20:00	Albuquerque	NM	Light	2 minutes	a very birght and steady light at high altitude moving from south to north over Albuquerque, NM at a high rate of speed.	3/31/08	35.0841789246,-106.648643494	
3/24/08 20:45	Las Cruces	NM	Unknown	1 - 2 min.	Saw 2 white lights fly very close to airplane then disappear by fading away.	3/31/08	32.306728363,-106.777732849	
3/23/08 13:45	Gallup	NM	Formation	20 minutes	12 object formation over NW New Mexico on Easter Sunday	6/12/08	35.5278396606,-108.743560791	
3/23/08 12:55	Albuquerque	NM	Flash	two to three mins.	Small flashing white light & large fast white oval......	3/31/08	35.0841789246,-106.648643494	
3/22/08 14:00	Gallup	NM	Changing	15-20 minutes	2 shape shifting objects and one small turquoise object sighted over NW New Mexico in daylight	4/17/08	35.5278396606,-108.743560791	
3/22/08 14:00	Gallup	NM	Changing	15-20 minutes	2 shape shifting objects and one small turquoise object sighted over NW New Mexico in daylight	6/12/08	35.5278396606,-108.743560791	
3/20/08 17:00	Carlsbad	NM	Circle		bouncing ufo	6/12/08	32.4185905457,-104.229019165	
3/16/08 03:15	Deming	NM	Light	7 seconds	I saw a ball of  white light with a green glow drop down get brighter and change direction and speed	6/9/09	32.268081665,-107.758666992	
3/16/08 03:00		NM	Unknown		Thought it was a shooting star but it kept getting larger then stopped and disappeared	3/31/08	34.42137146,-106.108383179	
3/13/08 20:45	Albuquerque	NM	Light	2 minutes	Colorful light 1 mile N. I-40 & Coors	3/31/08	35.0841789246,-106.648643494	
3/8/08 02:45	La Luz	NM	Oval	2 min	Large Oval shape above tree line, move slow than darts fast, hover, move slow, red light & green lights blinking	3/31/08	32.9779205322,-105.943069458	
2/27/08 22:30	Santa Fe	NM	Chevron	~3-4 min	We saw a triangular shaped object moving across the sky.	3/4/08	35.6915397644,-105.937400818	
2/22/08 18:50	Santa Fe	NM	Fireball	about 5 minutes	Pretty large, very bright, white ball with flames coming out, caused power to go out in friend's house.	3/4/08	35.6915397644,-105.937400818	
2/18/08 20:30	Vaughn (Hwy 285; south of)	NM	Light	15 minutes	12+ pulsing red lights, low on ground.  Could be distant radio towers, but some things don't fit.	3/4/08	34.6017417908,-105.204460144	
2/11/08 23:00	Tijeras	NM	Triangle	ufo	Triangle Ufo	2/14/08	35.0887908936,-106.375320435	
1/25/08 22:45	Albuquerque	NM	Light	10 sec	high bright red light that disappeared	2/14/08	35.0841789246,-106.648643494	
12/3/07 17:35	Albuquerque	NM	Unknown	15 seconds	Observed extremely high altidude single bright round light go from bright to dim and slowly float away. ((NUFORC Note:  Irisium??  PD))	3/4/08	35.0841789246,-106.648643494	
12/3/07 17:30	El Valle	NM	Sphere	~ 4 minutes	Bright spherical object turning from white/yellow/orange/red moving NE across sky - just disappeared.	3/4/08	36.1075706482,-105.725311279	
12/3/07 15:35	Albuquerque	NM	Unknown	10 seconds	saw a blue meteor falling in eorth east ski burnning out twenty seconds later saw bright lite in sky the light fadded out then dissapea	3/4/08	35.0841789246,-106.648643494	
11/15/07 13:15	Albuquerque	NM	Light	5 minutes	light in sky - disappears	11/28/07	35.0841789246,-106.648643494	
11/8/07 23:30	Aztec	NM	Fireball	1 hour	aztec crash??	11/28/07	36.826171875,-107.992668152	
11/6/07 03:40	White Sand Missile Range - North Ocuro Peak	NM	Sphere	39 sec	I video something we cannot identify, although there may be a logical explanation	1/21/08	33.0748214722,-106.357917786	
11/5/07 05:30	Youngsville	NM	Cigar	30 Seconds	Nothern New Mexico AM Hunt	1/21/08	36.1882019043,-106.560287476	
11/1/07 22:00	Las Cruces	NM	Oval	5 minutes	Approx. 2200. 11/01/07 large defined bright oval traveled across Las Cruces from East (White Sands) to West before Aggie game ended.	11/28/07	32.306728363,-106.777732849	
10/27/07 23:00	Santa Fe	NM	Flash	5 minutes	Many flashing lights in the eastern night sky above Santa Fe	11/28/07	35.6915397644,-105.937400818	
10/26/07 23:06	Albuquerque	NM	Light	3 minutes	Witnessed 6-7 jet aircraft following small orange light which became extremely bright and shot off	11/28/07	35.0841789246,-106.648643494	
