DateTime	City	State	Shape	Duration	Summary	Posted	Coordinates
12/7/10 17:20	Arlington	MA	Flash	A minute or less	red white light descending initially like a plane. As it is descending completely changed direction of descent and zipped across space	1/5/11	42.4192123413,-71.1645050049	
12/7/10 06:00	E. Bridgewater	MA		5 sec	yellow light (fire ball) flying across sky real fast just above tree line	1/5/11	42.0328826904,-70.9586029053	
11/10/10 02:30	Boston	MA	Changing	5-10 minutes	bright light changing shape and moving quickly away	11/21/10	42.358631134,-71.0567016602	
11/6/10 06:45	Revere	MA	Light	10 minutes	Light spotted cavorting in the sky near Revere.  ((NUFORC Note:  Report submitted by experienced amateur astronomer.  PD))	1/5/11	42.4080696106,-71.0135879517	
11/2/10 19:15	Springfield	MA	Cigar	Under 10 seconds	Large cigar craft traveling at high speed and low altitude.	11/21/10	42.1012496948,-72.5892868042	
11/2/10 07:20	Ware	MA	Oval	5 seconds	Oval white blue light moving fast with no sound (second in the last week)	11/21/10	42.2604789734,-72.2418899536	
10/23/10 21:20	Bourne	MA	Triangle	3 minutes	3 Lights moving together at night over Cape Cod at low altitude without making any sound at all.	11/21/10	41.742641449,-70.5882873535	
10/17/10 20:00	Amesbury	MA	Triangle	til dawn	3 lighted fixed triangles 9pm overhead spaced miles apart.Now in my area 10-12 fixed lighted triangles.2 weeks since siting.	11/21/10	42.8517990112,-70.9316482544	
10/12/10 20:30	Boston	MA	Disk	5+ mins.	Bright UFO above Boston, Ma	11/21/10	42.358631134,-71.0567016602	
10/10/10 10:45	Leominster	MA	Flash		we were in the car and i looked out the window and i seen a unually big ball of a deep yellow color (way bigger than a shooting star li	11/21/10	42.5264205933,-71.7596130371	
10/9/10 21:45	Boston	MA	Triangle	1:00	Orange lights in the sky	11/21/10	42.358631134,-71.0567016602	
10/8/10 11:00	Stockbridge	MA	Circle	30 sec	small orb of light  in the sky.	11/21/10	42.2839202881,-73.3196563721	
9/28/10 03:45	Canton	MA	Unknown	3 seconds	Very bright objects moving very fast	11/21/10	42.163684845,-71.1529464722	
9/25/10 22:23	Bourne	MA	Fireball	2 min	Two flame like objects flying over cape cod canal.	11/21/10	41.742641449,-70.5882873535	
9/25/10 08:00	North Attleboro	MA	Oval	8:12	Red-orange large lights flew fast across the sky, 16 of them.	11/21/10	41.9812583923,-71.3327713013	
9/7/10 19:30	Chelmsford	MA	Light	10 minutes	Bright Light over 495 in Chelmsford MA	11/21/10	42.5999984741,-71.3499984741	
9/3/10 16:00	Winchester	MA	Triangle	2 minutes	rotating grey triangle	11/21/10	42.454914093,-71.1378097534	
8/30/10 20:55	Wareham	MA	Light	5 minutes	Light formation seen over Wareham,Massachusetts with no flashing strobes, red or green navigation lights, and no sound	8/30/10	41.7598609924,-70.7237319946	
8/29/10 22:00	Westminster	MA	Triangle	1 minute	A silent moving object with very bright yellow-white lights.	11/21/10	42.543598175,-71.9120483398	
8/29/10 21:00	Plymouth	MA	Triangle	under 10 seconds	Red and white lights, Seen on Rt. 44 east shortly before Esta Rd	8/30/10	41.9539909363,-70.6588973999	
8/29/10 21:00	Plymouth	MA	Triangle	2 min	3 lights, flying just above treetops headed east on Rt. 44 just past the highway.	1/5/11	41.9539909363,-70.6588973999	
8/28/10 09:15	Westford	MA	Fireball	2 minutes	3 Orange Fireballs in triangle formation	8/30/10	42.5792007446,-71.4383010864	
8/26/10 20:25	West Springfield	MA	Diamond	8 minutes	I reside on a small hillside location that opens up the view at night…So my view other than a few trees is unobstructed.On the nigh	8/30/10	42.1055717468,-72.6234817505	
8/18/10 08:55	Hudson	MA	Oval	5 seconds	A very bright oval appeared from nowhere in Hudson, MA 01749 for a duration of 5 to 6 sconds- and disappeared.	8/24/10	42.3976249695,-71.5643234253	
8/17/10 17:00	Seekonk	MA	Rectangle	5 or 10 mins	Light blue rectangle craft	8/24/10	41.8207054138,-71.328956604	
8/13/10 00:00	Randolph	MA	Light	2-3 minutes	orange light comes down, changes, turns, takes off	11/21/10	42.1631317139,-71.0425415039	
8/12/10 20:34	Topsfield	MA	Other	2 minutes	The lights were not sharp and pronounced, but instead were hazy and burned like fire, scattered about the bottom and sides of the UFO.	8/24/10	42.6363754272,-70.9510345459	
8/10/10 22:00	Northampton	MA	Other	5-6 seconds	08/10/10.  Approximately 10 PM, two white lights in formation seen moving very quickly across sky in direct northerly direction.	8/24/10	42.3178100586,-72.6323776245	
8/6/10 14:40	Peabody	MA	Disk	10 seconds	Silver disk flew over my backyard, directly overhead, low and slow.	8/24/10	42.5263595581,-70.9285125732	
8/3/10 14:00	Boston	MA	Changing	10 minutes	Changes shape and flashing lights- one dark window- blue beam came down- picked up something  5	8/24/10	42.358631134,-71.0567016602	
8/1/10 09:12	Sandwich	MA	Circle	5 minutes (when i arrived	Twelve UFOs-after two minutes a space craft came and flew to the objects, but one UFO appeared below it and hovered it.	8/24/10	41.7582588196,-70.5005264282	
7/23/10 19:30	Westboro	MA	Oval	20 minutes	bright flashing object at dusk northeast sky	7/28/10	42.2687988281,-71.613861084	
7/20/10 20:15	Maynard	MA	Cylinder	2 minutes	Three rectangular shaped very bright objects, within 15 to 20 sedonds of each other that just dissapeard into the sky.	7/28/10	42.4340553284,-71.4545135498	
7/19/10 08:00	Lynn	MA	Cigar	15 Seconds	Cigar shape flying south to north with at dusk with NO LIGHTS	11/21/10	42.4636993408,-70.9502182007	
7/15/10 21:00	South Dennis	MA	Light	65 seconds	bright light ,moved at a VERY high rate of speed.From one end of the sky to the other.	1/31/11	41.6856803894,-70.1509170532	
7/15/10 21:00	Acushnet	MA	Light	1 sec	light passing across road	7/19/10	41.6829185486,-70.9094619751	
7/14/10 23:00	Dudley (S. Worcester Co.)	MA	Light	15 minute	There was an anomaly of circular light with dark, changing shapes passing in and out of it.	7/19/10	42.0437812805,-71.8908920288	
7/14/10 23:00	Dudley	MA	Light	over 20minutes	Pulsating white glow and active dark forms appear high in sky near Southern Worcester County, MA.	7/19/10	42.0437812805,-71.8908920288	
7/11/10 21:00	Westford	MA	Unknown	20 seconds	Bright object in sky suddenly switched direction, faded and dissapeared.	7/19/10	42.5792007446,-71.4383010864	
7/10/10 22:10	North Attleboro	MA	Fireball	about 5 minutes	5 or 6 objects appeared low in the sky as fireballs / dome shaped objects	7/19/10	41.9812583923,-71.3327713013	
7/9/10 22:15	Dorchester	MA	Sphere	75 seconds	Drifting, wobbly light moving quickly across the night sky and disappearing three days after 1st sighting.  ((NUFORC Note:  ISS?  PD))	7/19/10	42.2918014526,-71.0724411011	
7/7/10 23:30	Georgetown	MA	Flash	3 seconds	Flashes of light	7/10/10	42.7249984741,-70.9916992188	
7/6/10 22:15	Eastham	MA	Light	2 min	Light over eastern MA moves NW to SE	7/19/10	41.830039978,-69.9772491455	
7/6/10 22:00	Dorchester	MA	Sphere	60 seconds	Drifting, wobbly light moving quickly across the night sky and disappearing	7/19/10	42.2918014526,-71.0724411011	
7/4/10 23:00	Lowell	MA	Rectangle	brief	Many of us saw what I think might be a UFO or UFOs when I got home from dinner with my family.	7/6/10	42.6458892822,-71.3128433228	
7/4/10 22:00	Springfield	MA	Unknown	30 seconds	Reddish/orange light observed moving low in night sky West to East; no flashing or sounds.	7/10/10	42.1012496948,-72.5892868042	
7/4/10 22:00	Springfield	MA	Light	30 seconds	Reddish/orange light observed moving low in night sky West to East; no flashing or sounds.	7/10/10	42.1012496948,-72.5892868042	
7/4/10 22:00	Paxton	MA	Unknown	30 seconds	A real July 4th show	7/6/10	42.3113708496,-71.9278488159	
7/4/10 21:30	Wakefield	MA	Light	8-10 mins	5 Red/Orange lights, turn to 3, then disappear on July 4th, Wakefield, MA	7/10/10	42.5063362122,-71.0704956055	
7/4/10 21:30	Springfield	MA	Triangle	at least five minutes	Lots of details about three orange lights springfield, mass. Heard you on coast to coast, freaked out.	7/10/10	42.1012496948,-72.5892868042	
7/4/10 00:00	Gloucester	MA	Triangle	haning out with friends	UFO with white-ish strobe light hovered above us then took off.	7/28/10	42.6143493652,-70.6681137085	
7/2/10 20:50	Holyoke	MA	Formation	1 minute approx	3 orange lights in triad formation, Holyoke, Mass,  July 2, 2010	7/10/10	42.2069587708,-72.6074295044	
7/1/10 21:10	Lowell	MA	Fireball	5 mins	6 fireball lights seen overhead	7/10/10	42.6458892822,-71.3128433228	
7/1/10 01:22	Berkley	MA	Light	10 mins	one thing is for sure it was a bright  white light no sound got bigger as it got next to me and a buzzing feeling	7/6/10	41.8463516235,-71.0825271606	
6/25/10 23:23	Milford	MA	Triangle	40 seconds	Triangle type craf with lights over Milford	7/6/10	42.1436233521,-71.519821167	
6/22/10 20:45	East Bridgewater	MA	Fireball	7 mins	UFO fireball seen over Wayside Farm in East Bridgewater	6/23/10	42.0328826904,-70.9586029053	
6/21/10 21:20	Billerica	MA		2 mins	2 starlight objects racing across sky.	6/23/10	42.5583229065,-71.2631759644	
6/18/10 23:46	North Attleboro	MA	Circle	3 hours	strange light, stat. in the sky, Blinking from different sides, fading in and out.  ((NUFORC Note:  Possibly Venus.  Not a UFO.  PD))	6/23/10	41.9812583923,-71.3327713013	
6/7/10 22:00	Wareham	MA	Light	30 seconds	Bright star like object, then dimmed rather quickly but moved slowly.  ((NUFORC Note:  Possible sighting of Iridium satellite?  PD))	6/10/10	41.7598609924,-70.7237319946	
5/22/10 04:00	Marthas Vineyard	MA	Cylinder	35 seconds	((HOAX??))  Red Tube In sky.	6/3/10	41.3908691406,-70.6501922607	
5/22/10 04:00	Nantucket	MA	Cylinder	30 seconds	((HOAX??))  We saw a red tube in the sky.	6/3/10	41.2852096558,-70.0993270874	
5/16/10 00:14	Norton	MA	Circle	less than a min.	Ufo flyover on a partly cloudy night	6/3/10	41.9667015076,-71.1875	
5/14/10 23:30	Manchester-by-the-sea	MA	Sphere	About 2 minutes.	I witnessed a bright orange glowing object in the sky on a starless night, and disappear as a plane flew near.	6/3/10	42.5740203857,-70.7702407837	
5/10/10 00:15	Lawrence	MA	Oval	30 sec.	Oval light flying erratically in the midnight cloudy skys of Lawrence MA.	5/12/10	42.710319519,-71.161239624	
5/9/10 05:56	Attleboro	MA	Disk	2 minutes	UFO formation over Attleboro plaza	5/12/10	41.9450798035,-71.2810897827	
5/8/10 00:20	Gardner	MA	Formation	5-8 sec	Formation of 3  moving South to North over Mass.	5/12/10	42.5746803284,-71.9953689575	
5/8/10 00:15	Worcester	MA	Cigar	15-20 min	i was sitting outside when i saw 5 cigar craft ....	5/12/10	42.2634086609,-71.802192688	
5/6/10 21:30	Hadley	MA	Light	2-3 minutes	bright amber light over Amherst-Hadley MA	5/12/10	42.3433418274,-72.5892333984	
5/3/10 09:15	Whitman	MA	Triangle	30 second	Three red light in the shape of a triangle moving fast to the north	6/10/10	42.0803833008,-70.9383163452	
5/1/10 20:30	East Boston	MA	Disk	5-10 minutes	A large,saucer shaped object,that i did not recognize.	8/24/10	42.3784599304,-71.0288085938	
4/30/10 13:32	Somerset	MA	Sphere	02  Min	Numerous unidentified white sperical objects spotted and photographed.	5/12/10	41.7513809204,-71.141456604	
4/24/10 00:12	Haverhill	MA	Unknown	30 mins	small object floating moving up and down blinking.	5/12/10	42.7775497437,-71.0767593384	
4/13/10 11:11	rutland	MA	Circle	2 days	flashing light in the sky barely moved during the night next night it was in a totally different direction.	5/12/10	42.3766403198,-71.9541778564	
4/5/10 22:00	Marshfield	MA	Sphere	half hour	witnessed drones watching us from a couple miles above the ocean must read	4/13/10	42.0912094116,-70.7104034424	
4/5/10 18:45	Lynn	MA	Circle	30 seconds	I seen a bright white circular object moving to the left, right, zig-zag, and circular motions.	4/13/10	42.4636993408,-70.9502182007	
4/1/10 20:15	Milton	MA	Fireball	10 seconds	I just saw a green fireball going across the sky, fairly close to the ground, and I saw it disintegrate quickly.	4/13/10	42.26537323,-71.0631332397	
3/29/10 23:00	Worcester	MA	Changing		it was trying to distracted me?	4/13/10	42.2634086609,-71.802192688	
3/17/10 20:30	Avon	MA	Light	30 seconds	bright drifting light fading away into sky	4/13/10	42.1326522827,-71.0409164429	
2/25/10 00:00	Brockton	MA	Light	4 hours	Next to Route 24 I was out on my balcony having my usual cigarette break and had a long night ahead of me to study for an exam the foll	8/24/10	42.0831718445,-71.0172424316	
2/18/10 21:30	Westwood	MA	Cylinder	5 minutes	bright white light, cylindrical shape, floating low in the woods behind our house	4/13/10	42.2151908875,-71.2247314453	
2/11/10 20:35	Weymouth	MA	Triangle	2 minutes	At approx. 8:35 pm I was out on my deck having a smoke when I looked up I saw a Very Large Triangle shaped craft..It had lights of some	4/13/10	42.2220001221,-70.9385910034	
1/22/10 22:30	Southbridge	MA	Triangle	6-7 minutes	Wedge shaped, Unusual lights, severe ozone smell	4/13/10	42.0740203857,-72.0344009399	
1/16/10 20:40	Bellingham	MA	Light	2 min	Blinking light zig-zagging across the sky.	2/14/10	42.0897331238,-71.4703216553	
1/10/10 10:30	Norton	MA	Triangle	1 min	strange craft with amazing speed.	2/14/10	41.9667015076,-71.1875	
1/10/10 00:30	Uxbridge	MA	Sphere	5 minutes	Unidentified object, roughly spherical, hovering/moving very slowly, many lights, multiple colors.	2/14/10	42.0755386353,-71.6287002563	
1/10/10	Taunton	MA	Unknown	10 seconds	((HOAX??))  saw a strange object in the night sky	2/14/10	41.9009208679,-71.088760376	
1/7/10 19:34	West Boylston	MA	Light	approx. 1 sec.	Bright Florissant-green, circular light arching downward with a trail of the same color.  ((NUFORC Note:  Possible meteor?  PD))	2/14/10	42.3868789673,-71.7790908813	
1/7/10 17:30	Edgartown	MA	Circle	50 sec.	UFO  Sighting 01/07/12010  My wife and I were sitting in our hot tub when we saw it.  It was almost overhead traveling from west to eas	2/14/10	41.3908805847,-70.520652771	
1/7/10 06:15	Mansfield	MA	Light	3 min	Bright lights aligned with Castor and Pollux	2/14/10	42.0317764282,-71.2184066772	
1/1/10 13:00	Haverhill	MA	Triangle	30 seconds	Haverhill Massachusetts triangle object sighting	2/14/10	42.7775497437,-71.0767593384	
12/24/09 21:00	Weymouth	MA	Other	~ 5min.	Dozens of little red lights seen on christmas eve in the skys of weymouth Ma.	2/14/10	42.2220001221,-70.9385910034	
12/23/09 21:00	Grafton	MA	Circle	6 seconds	Orange ball shoots across the sky.	2/14/10	42.2108688354,-71.6922302246	
12/23/09 19:30	Boston	MA	Triangle	10 seconds	large V shape ufo responded to my calls. ((NUFORC Note:  We cannot be certain that this is a serious report.  PD))	11/21/10	42.358631134,-71.0567016602	
12/14/09 09:04	Mendon	MA	Unknown	30 seconds	Red, Blue , Green , and White Lights Moving Slowly and Quietly on Horizon then quickly changed direction.	2/14/10	42.1044044495,-71.5557556152	
11/19/09 18:40	Georgetown	MA	Triangle	2 minutes	Triangular object, slow moving with red central light and white v-shaped lights on corners of triangle.	12/12/09	42.7249984741,-70.9916992188	
11/10/09 09:15	Boston	MA	Oval	2 Minutes	Smooth moving orb with four rotating lights !	12/12/09	42.358631134,-71.0567016602	
10/19/09 19:15	West Dennis	MA	Sphere	3-4 seconds	orange shere passed by in an interval of 4-5 seconds	12/12/09	41.6647491455,-70.1673965454	
10/13/09 05:00	Boston	MA	Light		hovering lights over Boston pre-dawn	12/12/09	42.358631134,-71.0567016602	
9/20/09 22:00	Auburn	MA	Light	45 seconds	lights in the skies of Aubunr, Mass.	12/12/09	42.1932907104,-71.8338088989	
9/19/09 22:00	Dartmouth	MA	Teardrop	10 min	I notice a bright eye shaped light with a skirt or almost comet like.  ((NUFORC Note:  Missile launch.  PD))	12/12/09	41.573184967,-71.0043640137	
9/19/09 20:00	Arlington	MA	Cone	20-30 seconds	Cone Shaped light from bright dot. ((NUFORC Note:  Missile launch.  PD))	12/12/09	42.4192123413,-71.1645050049	
9/19/09 20:00	Greenfield	MA	Light	30 secs?	White light with no known source fading into a mist without sound on cloudless night.  ((NUFORC Note:  Missile launch.  PD))	12/12/09	42.587688446,-72.6008682251	
9/19/09 19:54	Whitinsville	MA	Light	20 seconds	Bright  white light for 10 seconds with a fading shower.  ((NUFORC Note:  Missile launch.  PD))	12/12/09	42.1157798767,-71.6685791016	
9/19/09 19:53	Wareham	MA	Unknown	30 seconds	We called 911 and reported this to the Bourne State police barracks. No way we were the only ones who saw this.	12/12/09	41.7598609924,-70.7237319946	
